Wall time,Step,Value
1654402187.4808557,462132,264.0
1654402189.6126893,462231,264.0
1654402191.7395942,462330,264.0
1654402211.0015924,463221,264.0
1654402227.940139,464013,264.0
1654402236.3645494,464409,264.0
1654402240.6281614,464607,264.0
1654402253.5131466,465201,264.0
1654402268.8156743,465993,264.0
1654402270.8996925,466092,264.0
1654402283.6663575,466686,264.0
1654402290.0919857,466983,264.0
1654402307.2560005,467775,264.0
1654402320.0113552,468369,264.0
1654402326.4175909,468666,264.0
1654402328.5384064,468765,264.0
1654402334.872875,469062,264.0
1654402341.1876392,469359,264.0
1654402347.5920174,469656,264.0
1654402373.331046,470844,210.0
1654402381.867696,471240,264.0
1654402396.7493896,471933,264.0
1654402409.4022222,472527,264.0
1654402415.8218584,472824,264.0
1654402417.9334784,472923,264.0
1654402420.061242,473022,264.0
1654402426.4734988,473319,264.0
1654402428.5794246,473418,264.0
1654402443.4299664,474111,264.0
1654402447.6726801,474309,264.0
1654402451.939637,474507,264.0
1654402464.772665,475101,264.0
1654402475.7443895,475695,264.0
1654402482.1099887,475992,264.0
1654402488.4294338,476289,264.0
1654402492.6926239,476487,264.0
1654402496.9714518,476685,264.0
1654402530.8526993,478269,264.0
1654402535.094695,478467,264.0
1654402539.38385,478665,264.0
1654402541.4935327,478764,264.0
1654402543.7309988,478863,264.0
1654402558.5859034,479556,264.0
1654402560.7110255,479655,264.0
1654402598.9592645,481437,264.0
1654402605.327599,481734,264.0
1654402641.400935,483417,264.0
1654402669.2349389,484704,264.0
1654402695.1276298,485991,264.0
1654402699.3537915,486189,264.0
1654402707.8614357,486585,264.0
1654402731.2491853,487674,264.0
1654402735.4966416,487872,264.0
1654402739.8059843,488070,264.0
1654402748.313419,488466,264.0
1654402763.24459,489159,264.0
1654402771.8007565,489555,264.0
1654402782.3266046,490050,264.0
1654402843.9872696,492921,264.0
1654402848.1582115,493119,264.0
1654402869.3455026,494109,264.0
1654402871.475498,494208,264.0
1654402918.7609084,496485,264.0
1654402933.7464201,497178,264.0
1654402937.9525704,497376,264.0
1654402942.2167397,497574,264.0
1654402989.6486263,499752,264.0
1654403015.2874153,500940,264.0
1654403019.5174718,501138,264.0
1654403023.7673628,501336,264.0
1654403030.2128823,501633,264.0
1654403051.4859345,502623,264.0
1654403057.7846851,502920,264.0
1654403059.9130788,503019,264.0
1654403072.7044365,503613,264.0
1654403076.9099605,503811,264.0
1654403081.160775,504009,264.0
1654403091.8937519,504504,264.0
1654403096.1600094,504702,264.0
1654403102.9342997,505098,264.0
1654403107.1840544,505296,264.0
1654403147.4736893,507177,264.0
1654403156.0206385,507573,264.0
1654403168.773888,508167,264.0
1654403177.2548232,508563,264.0
1654403185.713849,508959,264.0
1654403200.56348,509652,264.0
1654403209.0271916,510048,264.0
1654403211.135563,510147,264.0
1654403215.3986166,510345,264.0
1654403217.5335133,510444,264.0
1654403243.0737283,511632,264.0
1654403262.1078787,512523,264.0
1654403285.6457374,513612,264.0
1654403307.0341234,514602,264.0
1654403309.1536603,514701,264.0
1654403311.7011876,514899,264.0
1654403322.6253638,515394,264.0
1654403326.860139,515592,264.0
1654403337.6343644,516087,264.0
1654403350.5140939,516681,264.0
1654403365.4793427,517374,264.0
1654403373.945754,517770,264.0
1654403393.2072105,518661,264.0
1654403425.0427766,520146,264.0
1654403427.18148,520245,264.0
1654403435.6758387,520641,264.0
1654403444.1774049,521037,264.0
1654403450.7024167,521334,264.0
1654403475.98564,522522,264.0
1654403495.0548923,523413,264.0
1654403505.6748118,523908,264.0
1654403509.883576,524106,264.0
1654403514.0777624,524304,264.0
1654403518.3185859,524502,264.0
1654403531.519459,525195,264.0
1654403561.302814,526581,264.0
1654403563.4068973,526680,264.0
1654403569.7727242,526977,264.0
1654403574.020218,527175,264.0
1654403582.5059297,527571,264.0
1654403584.6446917,527670,264.0
1654403595.3030748,528165,264.0
1654403599.574672,528363,264.0
1654403603.8713562,528561,264.0
1654403614.6525345,529056,264.0
1654403655.0763352,530937,264.0
1654403667.8552513,531531,264.0
1654403672.082518,531729,264.0
1654403678.4601102,532026,264.0
1654403697.5549467,532917,264.0
1654403720.8675792,534006,264.0
1654403725.127161,534204,264.0
1654403738.4513927,534897,264.0
1654403740.572352,534996,264.0
1654403749.0470474,535392,264.0
1654403751.1902032,535491,264.0
