time,Step,Reward
1654022102.7906969,1584,5.161454677581787
1654022104.1085484,1980,1.2965041399002075
1654022126.1482399,4356,10.32480525970459
1654022139.143126,5940,5.761487007141113
1654022142.9080575,6336,6.496676445007324
1654022151.8507266,7524,12.051645278930664
1654022155.6302495,7920,6.148870468139648
1654022159.3999887,8316,5.152898788452148
1654022164.663517,9108,7.0335893630981445
1654022168.4854434,9504,7.152912139892578
1654022178.4251857,10692,2.1281328201293945
1654022182.6782925,11088,11.215770721435547
1654022204.1596954,13464,0.6258151531219482
1654022213.1832323,14652,6.478594779968262
1654022221.3213403,15444,2.161008596420288
1654022227.1973195,16236,3.6128149032592773
1654022253.5254393,19008,1.5321747064590454
1654022254.9208164,19404,2.9485626220703125
1654022261.0639205,19800,4.03111457824707
1654022269.1281526,20592,9.242616653442383
1654022280.333514,21780,0.05957651138305664
1654022289.8129146,22968,8.501642227172852
1654022301.0989096,24156,3.9668965339660645
1654022302.4184937,24552,10.924820899963379
1654022306.2050886,24948,3.2919840812683105
1654022309.9753058,25344,0.40682753920555115
1654022317.4823902,26136,9.881325721740723
1654022318.7958517,26532,7.493462562561035
1654022322.5510738,26928,4.902883052825928
1654022326.456467,27324,-1.7340915203094482
1654022331.5197659,28116,6.09576940536499
1654022335.282359,28512,2.211195468902588
1654022355.6718016,30888,8.207573890686035
1654022361.1017542,31680,6.90140438079834
1654022365.2900596,32076,6.625672340393066
1654022373.5725553,32868,4.538068771362305
1654022383.2185507,34056,9.907158851623535
1654022396.017693,35640,5.500401973724365
1654022399.7602408,36036,7.901723384857178
1654022428.7625482,39600,6.045691013336182
1654022432.5955687,39996,11.027721405029297
1654022441.434006,41184,8.402371406555176
1654022450.3777869,42372,7.264670372009277
1654022454.2595396,42768,7.41437292098999
1654022461.813171,43560,0.890526294708252
1654022483.310278,46332,2.0216705799102783
1654022499.5932367,48312,4.760870456695557
1654022512.2654846,49896,8.978919982910156
1654022516.0098577,50292,7.220983505249023
1654022521.0888963,51084,10.25735092163086
1654022528.598744,51876,2.331101179122925
1654022532.3200843,52272,1.7257754802703857
1654022546.3855386,54252,10.145437240600586
1654022550.1516616,54648,3.3072540760040283
1654022574.218656,57420,0.4780130386352539
1654022579.400478,58212,3.5342793464660645
1654022583.1910377,58608,7.587025165557861
