time,Step,Reward
1654393941.939655,80289,4.159769535064697
1654393959.7485723,81081,14.159564018249512
1654393961.910304,81180,14.078553199768066
1654393979.8635032,81972,13.283909797668457
1654393982.0351985,82071,14.716751098632812
1654393990.7077937,82467,6.321420669555664
1654393992.8758523,82566,10.020849227905273
1654393997.2184663,82764,5.921422481536865
1654393999.4616868,82863,11.912221908569336
1654394001.6104074,82962,6.721421718597412
1654394005.8458602,83160,10.869831085205078
1654394007.963124,83259,10.0216703414917
1654394014.3169382,83556,14.130213737487793
1654394018.6897316,83754,8.879987716674805
1654394029.4184453,84249,9.009998321533203
1654394031.5266693,84348,9.614697456359863
1654394037.8852322,84645,13.678128242492676
1654394044.2422643,84942,8.196955680847168
1654394050.6663263,85239,13.212891578674316
1654394054.9098604,85437,13.736980438232422
1654394061.296416,85734,16.058794021606445
1654394063.4375901,85833,17.142425537109375
1654394072.0331526,86229,13.023945808410645
1654394074.1780777,86328,10.991836547851562
1654394103.3603487,87615,13.777254104614258
1654394105.652311,87714,11.738375663757324
1654394107.8577654,87813,10.727188110351562
1654394116.8705785,88209,16.261856079101562
1654394121.2813144,88407,11.40660572052002
1654394128.3163981,88704,13.437222480773926
1654394132.9617038,88902,11.232126235961914
1654394135.130999,89001,12.961641311645508
1654394140.0751536,89298,14.021846771240234
1654394142.330945,89397,12.559260368347168
1654394154.1982813,89892,12.019485473632812
1654394156.7263741,89991,7.22142219543457
1654394161.3647377,90189,11.875511169433594
1654394163.763929,90288,12.214557647705078
1654394170.5168,90585,12.192275047302246
1654394181.011641,90981,11.941720008850098
1654394183.3223424,91080,11.498282432556152
1654394188.6612685,91278,8.652544021606445
1654394194.2457824,91476,11.099260330200195
1654394206.584548,91971,10.976395606994629
1654394211.0653553,92169,9.959242820739746
1654394213.2365794,92268,8.038575172424316
1654394215.4099224,92367,7.635593414306641
1654394222.0489252,92664,13.338579177856445
1654394230.709056,93060,11.742780685424805
1654394235.0703003,93258,12.741382598876953
1654394237.198027,93357,19.204896926879883
1654394243.980637,93654,13.044852256774902
1654394253.1269276,94050,10.022453308105469
1654394259.8741524,94347,10.446322441101074
1654394266.8550014,94644,17.990861892700195
1654394269.1117408,94743,9.641282081604004
1654394278.7401528,95139,12.297161102294922
1654394283.3000093,95337,6.821421146392822
1654394285.5596902,95436,9.116694450378418
1654394289.9854033,95634,12.432525634765625
1654394295.0275786,95832,14.438074111938477
1654394297.5220876,95931,12.378683090209961
1654394304.9358191,96228,17.38371467590332
1654394315.9943795,96723,10.491836547851562
1654394320.780881,96921,12.66433334350586
1654394323.0094693,97020,9.174788475036621
1654394329.7554548,97317,13.958965301513672
1654394338.756935,97713,15.002119064331055
1654394347.2678807,98109,16.777904510498047
1654394351.6855214,98307,14.026507377624512
1654394356.5304356,98505,10.537456512451172
1654394361.0195565,98703,12.066227912902832
1654394365.5734797,98901,9.37090015411377
1654394365.99262,99000,14.799440383911133
1654394372.4952314,99297,10.348800659179688
1654394374.5994635,99396,8.469832420349121
1654394376.8344653,99495,13.006257057189941
1654394381.1953518,99693,10.632180213928223
1654394392.0610142,100188,11.20700454711914
1654394396.3339608,100386,8.321420669555664
1654394400.6348045,100584,8.616229057312012
1654394415.7956622,101277,14.726689338684082
1654394424.4145396,101673,6.661242485046387
1654394428.7783034,101871,9.629082679748535
1654394430.9243374,101970,13.667222023010254
1654394444.33646,102564,13.485918998718262
1654394446.4755173,102663,7.121421813964844
1654394448.7272067,102762,12.851190567016602
1654394450.974331,102861,6.155341625213623
1654394453.2822914,102960,11.594806671142578
1654394462.6944692,103356,10.35319995880127
1654394469.4821095,103653,10.948799133300781
1654394493.0393898,104643,12.702017784118652
1654394497.571678,104841,12.265422821044922
1654394499.8507638,104940,4.395349502563477
1654394502.4137745,105039,11.679407119750977
1654394507.0997941,105237,14.271577835083008
1654394513.481859,105534,7.3214216232299805
1654394517.7895496,105732,12.510186195373535
1654394522.0482275,105930,19.322237014770508
1654394524.2125678,106029,14.771896362304688
1654394526.3577065,106128,10.007454872131348
1654394528.4587226,106227,13.082205772399902
1654394530.5804124,106326,11.24343490600586
1654394532.7207417,106425,11.994728088378906
1654394539.1313212,106722,14.230775833129883
1654394541.2759676,106821,16.319204330444336
1654394545.5683634,107019,15.267852783203125
1654394547.7031832,107118,12.877960205078125
1654394549.817294,107217,13.197908401489258
1654394556.3423748,107514,5.697140693664551
1654394558.6155365,107613,16.701732635498047
1654394560.7679396,107712,12.135432243347168
1654394569.3150995,108108,12.998270034790039
1654394584.3401537,108801,17.508220672607422
1654394586.874816,108999,13.83073616027832
1654394591.1725237,109197,18.430143356323242
1654394593.3561146,109296,12.5116605758667
1654394595.5090826,109395,10.788127899169922
1654394602.25007,109692,10.569104194641113
1654394606.5739639,109890,12.65890121459961
1654394610.8562014,110088,13.228437423706055
1654394613.0319183,110187,11.648797988891602
1654394617.297533,110385,16.05447006225586
1654394628.032675,110880,15.285996437072754
1654394632.3095603,111078,15.445634841918945
1654394634.467072,111177,11.970314979553223
1654394640.870791,111474,16.32131576538086
1654394643.0591934,111573,17.658658981323242
1654394647.3692455,111771,13.583413124084473
1654394649.5354278,111870,13.799432754516602
1654394655.9716625,112167,17.8011474609375
1654394660.274934,112365,15.359264373779297
1654394662.4423873,112464,13.291365623474121
1654394664.5795994,112563,10.257218360900879
1654394671.0232503,112860,12.012206077575684
1654394677.5279245,113157,16.81052017211914
1654394686.1235075,113553,14.495965003967285
1654394690.4544244,113751,16.457422256469727
1654394694.7623036,113949,13.981916427612305
1654394696.91126,114048,13.895419120788574
1654394699.09278,114147,14.465841293334961
1654394701.2490678,114246,14.913923263549805
1654394716.2883823,114939,14.050642967224121
1654394720.537747,115137,16.99910545349121
1654394724.8652148,115335,16.135160446166992
1654394731.3595173,115632,9.469788551330566
1654394744.2834456,116226,14.390497207641602
1654394746.4588654,116325,15.900795936584473
1654394750.8019161,116523,16.081701278686523
1654394752.9756002,116622,12.726966857910156
1654394755.096881,116721,17.217294692993164
1654394763.7896924,117117,18.051420211791992
1654394768.076378,117315,14.462869644165039
1654394772.3618712,117513,14.606374740600586
1654394778.9139898,117810,14.366978645324707
1654394781.1106653,117909,14.325287818908691
1654394787.6176333,118206,14.721044540405273
1654394789.7376873,118305,15.1801176071167
1654394796.0643876,118602,5.591651439666748
1654394798.2027957,118701,15.120935440063477
1654394802.9459074,118998,13.845447540283203
1654394811.5089033,119394,17.382747650146484
1654394813.672016,119493,9.50136947631836
1654394815.8054683,119592,13.881176948547363
1654394820.1146333,119790,17.163503646850586
1654394828.692922,120186,10.648797988891602
1654394830.8146174,120285,19.753599166870117
1654394839.490351,120681,16.18747901916504
1654394850.1790774,121176,14.260509490966797
1654394854.5653687,121374,16.22121238708496
1654394863.1660397,121770,10.384543418884277
1654394869.6188655,122067,15.245003700256348
1654394871.7284155,122166,16.65639877319336
1654394882.4795246,122661,12.814885139465332
1654394886.7977867,122859,10.948801040649414
1654394893.265857,123156,14.591876983642578
1654394895.4257123,123255,14.822492599487305
1654394899.988273,123453,15.06844711303711
1654394906.4618082,123750,14.929940223693848
1654394908.6301508,123849,17.61909294128418
1654394910.7834702,123948,13.308706283569336
1654394912.9181516,124047,17.05160903930664
1654394917.1945727,124245,14.61194896697998
1654394921.5646536,124443,17.876953125
1654394923.7305553,124542,13.667779922485352
1654394930.1592104,124839,17.082075119018555
1654394932.3388703,124938,16.35857391357422
1654394945.2206633,125532,16.282743453979492
1654394953.817432,125928,14.551363945007324
1654394964.564692,126423,16.732603073120117
1654394966.722316,126522,17.100200653076172
1654394968.8686836,126621,16.959869384765625
1654394977.489354,127017,17.598596572875977
1654394983.90438,127314,18.15106964111328
1654394994.6562793,127809,12.433884620666504
1654395000.9967985,128106,17.215612411499023
1654395011.6973147,128601,17.8067569732666
1654395012.141218,128700,18.335485458374023
1654395018.5653067,128997,15.40990924835205
1654395027.1163821,129393,14.561777114868164
1654395035.692821,129789,15.217619895935059
1654395046.3962386,130284,21.475727081298828
1654395057.0831652,130779,13.59144401550293
1654395061.3905344,130977,18.20716094970703
1654395067.8263361,131274,15.323883056640625
1654395069.9524488,131373,16.315719604492188
1654395074.2626688,131571,17.223386764526367
1654395089.211231,132264,14.2247314453125
1654395110.611256,133155,19.55986785888672
1654395112.7532423,133254,11.524107933044434
1654395119.129834,133551,16.1132755279541
1654395125.503164,133848,17.175315856933594
1654395127.6473417,133947,15.002792358398438
1654395131.9032729,134145,16.725677490234375
1654395140.502131,134541,13.37307357788086
1654395144.796629,134739,12.999003410339355
1654395153.4236217,135135,17.9121036529541
1654395155.6180072,135234,12.129910469055176
1654395157.801604,135333,17.348386764526367
1654395159.9554245,135432,13.639361381530762
1654395162.057978,135531,12.664521217346191
1654395177.0386865,136224,17.70969581604004
1654395179.1932452,136323,17.566633224487305
1654395187.675617,136719,20.178024291992188
1654395198.362121,137214,17.631567001342773
1654395200.8495963,137313,15.645187377929688
1654395209.5067031,137709,18.930381774902344
1654395215.8863697,138006,13.110218048095703
1654395224.4717884,138402,18.152557373046875
1654395265.5859294,140382,14.658894538879395
1654395274.106134,140778,12.32990837097168
1654395295.4627488,141768,20.19025230407715
1654395297.647136,141867,13.646272659301758
1654395306.21264,142263,15.327912330627441
1654395310.546341,142461,16.06366539001465
1654395312.6888547,142560,15.185458183288574
1654395314.8355823,142659,14.544556617736816
