time,Episodes,Reward
1653025049.9936996,0,8.10195255279541
1653025056.693775,1,2.098541498184204
1653025065.556322,2,-0.6221935749053955
1653025072.2521718,3,8.678915977478027
1653025082.377214,4,0.11799400299787521
1653025089.9396358,5,3.9986367225646973
1653025103.1026404,6,5.174606800079346
1653025110.2573166,7,0.6829310655593872
1653025120.617158,8,3.3059093952178955
1653025128.2160656,9,3.579324722290039
1653025139.474681,10,8.052186012268066
1653025148.0919085,11,6.132648944854736
1653025158.6311321,12,2.6327292919158936
1653025165.3431027,13,3.6958487033843994
1653025174.5066624,14,5.351578235626221
1653025180.791916,15,1.8343040943145752
1653025189.9604683,16,1.5324807167053223
1653025196.1609986,17,10.761580467224121
1653025205.3411176,18,2.8596065044403076
1653025211.5718102,19,7.152426719665527
1653025218.0258036,20,4.587900638580322
1653025226.9195294,21,0.24626122415065765
1653025233.8719442,22,3.1434364318847656
1653025243.1551518,23,-1.4985806941986084
1653025250.3036146,24,0.04617997258901596
1653025259.360204,25,4.653249263763428
1653025266.1540208,26,9.80721378326416
1653025275.900699,27,4.493288516998291
1653025282.0326355,28,1.041538119316101
1653025291.1513457,29,1.6974449157714844
1653025297.5619125,30,-2.8940820693969727
1653025307.2818258,31,3.300808906555176
1653025313.661332,32,6.612358093261719
1653025324.1612864,33,0.9166676998138428
1653025330.8669374,34,3.7182538509368896
1653025339.9505699,35,-0.14083246886730194
1653025346.0611026,36,5.529940128326416
1653025355.805997,37,5.02345609664917
1653025362.3759534,38,5.782360076904297
1653025372.3040664,39,-2.0814197063446045
1653025378.5172112,40,0.7963893413543701
1653025385.5377288,41,3.395589828491211
1653025395.106212,42,0.8681793808937073
1653025401.970275,43,7.987554550170898
1653025411.0171576,44,0.18193748593330383
1653025417.3205981,45,3.328800678253174
1653025427.1269054,46,3.0683579444885254
1653025433.634868,47,3.401439905166626
1653025443.4509327,48,1.6601077318191528
1653025449.7644994,49,1.3704766035079956
1653025459.644961,50,3.9890966415405273
1653025466.8546658,51,2.358421564102173
1653025476.1289349,52,6.346794605255127
1653025482.3070295,53,7.785384654998779
1653025491.5302649,54,6.6140360832214355
1653025498.4004734,55,2.6547563076019287
1653025508.8180535,56,4.663055896759033
1653025516.0903337,57,3.6209232807159424
1653025526.1193807,58,2.6312363147735596
1653025532.3898764,59,1.8595203161239624
1653025539.5509324,60,6.537933349609375
1653025549.9987946,61,2.5640056133270264
1653025559.0296533,62,8.310198783874512
1653025573.4182205,63,5.806473731994629
1653025580.077909,64,11.323103904724121
1653025590.5285194,65,11.301599502563477
1653025597.66467,66,-1.7114206552505493
1653025608.9751177,67,3.169265031814575
1653025616.149724,68,8.799493789672852
1653025626.3113472,69,2.6244335174560547
1653025633.317537,70,4.393317222595215
1653025643.1256785,71,1.2329933643341064
1653025649.7094376,72,0.4090288281440735
1653025662.834683,73,7.473071098327637
1653025670.236973,74,-4.099999904632568
1653025680.5640984,75,0.8273774981498718
1653025687.540283,76,-2.8295373916625977
1653025698.3564708,77,2.704986333847046
1653025706.271111,78,5.7177629470825195
1653025718.0471878,79,-2.613435745239258
1653025725.1280763,80,4.533084869384766
1653025732.082112,81,2.9010026454925537
1653025742.450963,82,4.781980037689209
1653025748.9708219,83,2.117042303085327
1653025758.8072653,84,4.736038684844971
1653025765.2445486,85,2.028796911239624
