Wall_time,Episodes,Unit moves
1653605261.953784,1060,1.3333333730697632
1653605265.260421,1062,1.2323232889175415
1653605277.8698683,1070,1.3434343338012695
1653605279.8221135,1071,1.2727272510528564
1653605283.1255617,1073,1.2929292917251587
1653605289.3836906,1077,1.4343434572219849
1653605303.8213055,1086,1.3737373352050781
1653605323.4480956,1098,1.121212124824524
1653605329.7088578,1102,1.575757622718811
1653605332.8059082,1104,1.4040404558181763
1653605337.122252,1107,1.454545497894287
1653605340.94449,1109,1.4343434572219849
1653605344.0606706,1111,1.6464647054672241
1653605359.5244496,1121,1.7676767110824585
1653605361.4121907,1122,1.7272727489471436
1653605365.6908255,1125,1.6262626647949219
1653605367.6341114,1126,1.7575757503509521
1653605371.9040773,1129,1.7575757503509521
1653605376.9215086,1132,1.494949460029602
1653605380.0298805,1134,1.7070707082748413
1653605388.1878545,1139,1.7272727489471436
1653605399.4405417,1146,1.6464647054672241
1653605407.5256042,1151,1.6363636255264282
1653605408.6393034,1152,1.5959595441818237
1653605424.9045644,1162,1.7272727489471436
1653605428.051499,1164,1.8686869144439697
1653605443.6023078,1174,1.7070707082748413
1653605446.7488909,1176,1.7878787517547607
1653605448.6154244,1177,1.7676767110824585
1653605459.913074,1184,1.7676767110824585
1653605467.3766813,1189,1.7878787517547607
1653605474.626222,1193,1.6666666269302368
1653605476.5805619,1194,1.8383837938308716
1653605496.2172925,1206,1.4747474193572998
1653605508.8858073,1214,1.808080792427063
1653605515.0277407,1218,1.73737370967865
1653605523.3076913,1223,1.545454502105713
1653605526.3893094,1225,1.7171716690063477
1653605532.6338975,1229,1.616161584854126
1653605556.4587486,1244,1.878787875175476
1653605559.6299007,1246,1.8585858345031738
1653605566.663245,1250,1.9595959186553955
1653605567.862077,1251,1.9393939971923828
1653605569.8169384,1252,1.9090908765792847
1653605572.9444928,1254,1.9494949579238892
1653605577.221196,1257,1.9191919565200806
1653605584.3262627,1261,1.8484848737716675
1653605593.767216,1267,1.7575757503509521
1653605600.0934515,1271,1.8383837938308716
1653605608.325423,1276,1.6666666269302368
1653605617.7437868,1282,1.8484848737716675
1653605622.8945153,1285,1.9696969985961914
1653605631.175788,1290,1.9898990392684937
1653605635.5381052,1293,1.9595959186553955
1653605644.0006952,1298,1.9393939971923828
1653605645.1614363,1299,2.0404040813446045
1653605650.2610307,1302,2.161616086959839
1653605656.61562,1306,2.323232412338257
1653605671.3504372,1315,2.2727272510528564
1653605682.760749,1322,2.1111111640930176
1653605687.7927477,1325,2.1313130855560303
1653605688.991745,1326,2.0404040813446045
1653605703.610303,1335,2.2121212482452393
1653605720.1334422,1345,2.1919190883636475
1653605724.467941,1348,1.9898990392684937
1653605734.7238066,1354,1.9393939971923828
1653605744.1203659,1360,2.1212120056152344
1653605750.3149726,1364,2.0202019214630127
1653605767.8939915,1375,1.9494949579238892
1653605769.8563557,1376,2.070707082748413
1653605776.1339827,1380,1.8484848737716675
1653605785.6554341,1386,1.808080792427063
1653605791.8468113,1390,1.7171716690063477
1653605796.9720826,1393,1.7575757503509521
1653605836.0095558,1417,1.8686869144439697
1653605858.664613,1431,1.73737370967865
1653605866.0494874,1436,1.8989899158477783
1653605869.2234893,1438,2.0
1653605871.189037,1439,1.8989899158477783
1653605873.1470315,1440,1.9797979593276978
1653605874.34366,1441,1.7676767110824585
1653605886.8116813,1449,1.9494949579238892
1653605900.1607587,1457,1.808080792427063
1653605901.3591142,1458,1.8989899158477783
1653605904.4669638,1460,1.9191919565200806
1653605906.4075375,1461,1.8181818723678589
1653605925.9528775,1473,2.0
1653605927.122758,1474,1.8585858345031738
1653605930.2846627,1476,1.929292917251587
1653605948.1084456,1487,1.8383837938308716
1653605953.3507054,1490,1.7676767110824585
1653605959.7783859,1494,1.6464647054672241
1653605966.0623655,1498,1.696969747543335
1653605972.643603,1502,1.6565656661987305
1653605983.9761786,1509,1.808080792427063
1653605985.9391272,1510,1.8686869144439697
1653605987.0984185,1511,1.8484848737716675
1653605990.24593,1513,1.8484848737716675
1653605995.6055493,1516,2.010101079940796
1653606015.6032503,1528,1.8585858345031738
1653606024.8821323,1534,1.9393939971923828
1653606029.814255,1537,1.9595959186553955
1653606030.937086,1538,2.0202019214630127
1653606047.7868452,1548,1.8989899158477783
1653606052.3473482,1551,2.1212120056152344
1653606054.4862564,1552,1.8989899158477783
1653606071.2311304,1562,1.9898990392684937
1653606076.446317,1565,2.1111111640930176
1653606077.62714,1566,1.8989899158477783
1653606081.452366,1568,2.0505051612854004
1653606089.26514,1573,2.1111111640930176
1653606094.560984,1576,2.242424249649048
1653606109.4768782,1585,1.878787875175476
1653606127.2762845,1596,1.9898990392684937
1653606135.6664927,1601,1.4343434572219849
1653606139.0015807,1603,2.141414165496826
1653606178.340946,1627,1.7777777910232544
1653606190.9499116,1635,2.070707082748413
1653606194.3088243,1637,2.070707082748413
1653606199.6839976,1640,1.8989899158477783
1653606209.8549557,1646,1.9494949579238892
1653606211.9032452,1647,2.010101079940796
1653606223.3632576,1654,1.9898990392684937
1653606235.82085,1662,2.0
1653606241.9720204,1666,2.010101079940796
1653606248.4640374,1670,1.9494949579238892
1653606255.4448173,1674,1.929292917251587
1653606259.764,1677,1.5252525806427002
1653606262.8882399,1679,1.73737370967865
1653606272.9433572,1685,1.9696969985961914
1653606276.1045568,1687,2.060606002807617
1653606286.666439,1694,1.7878787517547607
1653606300.3926368,1702,1.575757622718811
1653606303.633093,1704,1.6565656661987305
1653606308.6556225,1707,1.6565656661987305
1653606311.7182508,1709,1.8282828330993652
1653606312.9520185,1710,1.7272727489471436
1653606314.9541783,1711,1.3737373352050781
1653606326.1331031,1718,1.8585858345031738
1653606332.3811185,1722,2.0202019214630127
1653606333.615677,1723,1.8888888359069824
1653606336.758023,1725,2.010101079940796
1653606344.7957678,1730,2.1212120056152344
1653606357.9002612,1738,1.7878787517547607
1653606359.056962,1739,1.8686869144439697
1653606365.325289,1743,1.9191919565200806
1653606368.4461756,1745,1.9797979593276978
1653606383.1857436,1754,1.7070707082748413
1653606400.6516275,1765,1.6464647054672241
1653606416.8016617,1775,1.3939393758773804
1653606419.8559616,1777,1.545454502105713
1653606430.9688694,1784,1.616161584854126
1653606432.1933277,1785,1.5353535413742065
1653606434.194201,1786,1.3333333730697632
1653606438.364513,1789,1.0606060028076172
1653606443.4372265,1792,0.5353535413742065
1653606449.5535905,1796,1.1414141654968262
1653606455.819066,1800,1.191919207572937
1653606486.3002644,1819,1.4040404558181763
1653606492.4042308,1823,1.424242377281189
1653606498.5431435,1827,1.383838415145874
1653606503.5647616,1830,1.6363636255264282
1653606512.809218,1836,1.8181818723678589
1653606515.9322665,1838,1.6464647054672241
1653606530.2209523,1847,1.7070707082748413
1653606536.6900024,1851,1.8585858345031738
1653606550.7111661,1860,2.0
1653606558.7528322,1865,2.0404040813446045
1653606560.6861153,1866,1.8181818723678589
1653606561.8420854,1867,1.5252525806427002
1653606582.194734,1880,1.5959595441818237
1653606587.1937177,1883,1.9494949579238892
1653606595.3080058,1888,1.9191919565200806
1653606605.782549,1895,1.6464647054672241
1653606613.225624,1899,1.8686869144439697
1653606617.5294213,1902,2.0
1653606627.3278325,1908,1.9393939971923828
1653606629.2748458,1909,2.0
1653606631.2311566,1910,1.9393939971923828
1653606635.4965713,1913,2.0
1653606643.6989715,1918,2.0
1653606653.6711812,1924,2.0
1653606655.6307032,1925,2.0
1653606671.6832755,1935,2.0
1653606673.628204,1936,2.0
1653606680.0772321,1940,2.0
1653606682.1428776,1941,2.0
1653606688.51475,1945,2.0
1653606691.6266398,1947,2.0
1653606701.52843,1953,2.0
1653606706.753862,1956,2.0
1653606713.4460273,1960,1.9797979593276978
1653606714.6627738,1961,2.0
1653606718.7034743,1963,1.9797979593276978
1653606719.9124882,1964,2.0
1653606723.1540835,1966,2.0
1653606742.3855553,1977,2.0
1653606745.5126772,1979,2.0
1653606759.1242886,1987,1.7171716690063477
1653606760.3383496,1988,1.8686869144439697
1653606765.5207255,1991,1.9191919565200806
1653606822.7113936,2026,1.070707082748413
1653606837.138376,2035,1.424242377281189
1653606838.3975458,2036,1.505050539970398
1653606849.647607,2043,1.0909091234207153
1653606856.7821805,2047,1.3636363744735718
1653606867.053605,2054,0.6262626051902771
1653606868.9777377,2055,0.9090909361839294
1653606888.0320604,2067,1.2121212482452393
1653606893.1650248,2070,1.0606060028076172
1653606908.001419,2079,1.3434343338012695
1653606924.241037,2089,1.494949460029602
1653606937.7854373,2097,1.3737373352050781
1653606938.9189029,2098,1.4646464586257935
1653606941.9684079,2100,1.5252525806427002
1653606947.1833193,2103,1.9090908765792847
1653606956.8217316,2109,1.7575757503509521
1653606964.7173162,2114,1.8989899158477783
1653606966.6493237,2115,1.696969747543335
1653606972.8983443,2119,1.8989899158477783
1653606974.0933397,2120,1.7878787517547607
1653606985.9917364,2127,1.8585858345031738
1653607000.771164,2136,1.5656565427780151
1653607006.1669574,2139,1.9393939971923828
1653607021.8888052,2149,1.9090908765792847
1653607038.26874,2159,0.9090909361839294
1653607054.0220444,2169,1.7272727489471436
1653607065.2195163,2176,1.9797979593276978
1653607082.564919,2187,1.0505050420761108
1653607093.7261045,2194,1.6464647054672241
1653607104.9643788,2201,1.5656565427780151
1653607108.126245,2203,1.6666666269302368
1653607117.3431416,2209,1.2727272510528564
1653607120.3585167,2211,1.4848484992980957
1653607125.3692904,2214,1.808080792427063
1653607126.5049818,2215,1.696969747543335
1653607136.3892975,2221,1.303030252456665
1653607142.593445,2225,1.2828283309936523
1653607159.8508708,2236,0.9191918969154358
1653607164.8478796,2239,1.1717171669006348
1653607172.0631554,2244,0.6565656661987305
1653607192.3393562,2257,1.1818181276321411
1653607208.4207795,2267,1.3939393758773804
1653607229.9465356,2281,0.42424243688583374
1653607260.6377952,2300,0.9494949579238892
1653607269.4820056,2305,0.868686854839325
1653607270.6846814,2306,0.808080792427063
1653607280.4259021,2311,0.4444444477558136
1653607289.18901,2316,0.1515151560306549
1653607293.560278,2319,0.23232322931289673
1653607301.900356,2324,0.868686854839325
1653607315.2182856,2332,1.1313130855560303
1653607320.467701,2335,1.1717171669006348
1653607333.1068022,2342,0.1818181872367859
1653607334.4643352,2343,0.747474730014801
1653607336.6998143,2344,0.9090909361839294
1653607340.3227382,2346,0.7070707082748413
1653607350.966579,2352,1.1010100841522217
1653607363.5032458,2359,1.9797979593276978
1653607385.655904,2373,0.7979797720909119
1653607403.1598074,2384,1.191919207572937
1653607411.2563443,2389,1.2929292917251587
1653607414.4162662,2391,1.808080792427063
1653607417.464827,2393,1.2121212482452393
1653607418.6603043,2394,0.4747474789619446
1653607423.6361296,2397,0.5858585834503174
1653607424.7699356,2398,0.9292929172515869
1653607472.7329571,2428,2.0202019214630127
1653607477.7378893,2431,1.1111111640930176
1653607483.8901458,2435,1.4747474193572998
1653607485.0373547,2436,0.7777777910232544
1653607493.1645668,2441,1.9393939971923828
1653607495.1554053,2442,0.8181818127632141
1653607513.798861,2454,1.26262629032135
1653607526.2410593,2462,0.4444444477558136
1653607530.1004765,2464,0.9696969985961914
1653607531.3285766,2465,0.5050504803657532
1653607537.5010183,2469,0.6969696879386902
1653607550.605584,2477,0.6969696879386902
1653607562.949116,2485,0.4747474789619446
1653607575.25498,2493,0.1515151560306549
1653607583.271872,2498,0.5757575631141663
1653607586.3675103,2500,0.5151515007019043
1653607591.3852475,2503,0.6969696879386902
1653607594.4721065,2505,0.17171716690063477
1653607596.334336,2506,1.5353535413742065
1653607599.4112225,2508,0.39393940567970276
1653607606.8800042,2513,1.1111111640930176
1653607613.7471333,2517,1.7676767110824585
1653607614.9498396,2518,0.46464645862579346
1653607616.8960526,2519,1.0808080434799194
1653607620.0134356,2521,0.868686854839325
1653607623.1522436,2523,0.42424243688583374
1653607631.22778,2528,1.5858585834503174
1653607634.345277,2530,1.1010100841522217
1653607646.661647,2538,1.9898990392684937
1653607689.6332939,2565,1.3535352945327759
1653607690.793429,2566,1.313131332397461
1653607693.9362137,2568,1.8181818723678589
1653607708.392614,2577,0.8585858345031738
1653607710.3491864,2578,1.2323232889175415
1653607721.6696796,2585,1.303030252456665
1653607725.9404685,2588,0.6868686676025391
1653607727.8500953,2589,0.5555555820465088
1653607732.9376256,2592,1.2222222089767456
1653607743.3865552,2599,1.070707082748413
1653607746.4987836,2601,1.5252525806427002
1653607754.6808343,2606,1.0909091234207153
1653607774.057767,2618,1.3434343338012695
1653607775.233551,2619,0.6464646458625793
1653607788.2845998,2627,1.2525252103805542
1653607789.4449031,2628,1.9696969985961914
1653607799.47882,2634,0.939393937587738
1653607800.6365926,2635,0.3636363744735718
1653607805.7208292,2638,0.19191919267177582
1653607806.867837,2639,1.6060606241226196
1653607808.7776828,2640,0.7777777910232544
1653607813.0904298,2643,1.2121212482452393
1653607843.5636938,2662,1.383838415145874
1653607855.8996067,2670,0.46464645862579346
1653607857.8404388,2671,0.19191919267177582
1653607862.0733056,2674,0.46464645862579346
1653607874.08864,2681,0.7777777910232544
1653607879.495353,2684,1.6262626647949219
1653607882.6180534,2686,1.3232322931289673
1653607887.7930052,2689,1.3535352945327759
1653607893.967589,2693,0.5151515007019043
1653607908.4847274,2702,0.17171716690063477
1653607917.8969514,2708,0.5050504803657532
1653607924.610696,2712,0.28282827138900757
1653607926.6304388,2713,0.5151515007019043
1653607934.0575962,2717,0.34343433380126953
1653607935.4723032,2718,0.4747474789619446
1653607937.6029494,2719,0.5454545617103577
1653607947.0818038,2724,0.9494949579238892
1653607954.890079,2729,1.424242377281189
1653607956.853896,2730,0.868686854839325
1653607963.070545,2734,1.6565656661987305
1653607971.1785746,2739,1.8585858345031738
1653607972.345268,2740,1.7171716690063477
1653607974.3185587,2741,1.9393939971923828
1653607979.4370627,2744,1.7777777910232544
1653607993.8573124,2753,1.4747474193572998
1653607995.0530503,2754,1.9797979593276978
1653607996.9802399,2755,1.8181818723678589
1653608004.4682806,2760,1.9393939971923828
1653608006.4374576,2761,1.0505050420761108
1653608012.7261202,2765,1.6565656661987305
1653608017.8394337,2768,1.3737373352050781
1653608022.1449578,2771,1.7474747896194458
1653608026.0826712,2773,1.8989899158477783
1653608029.271721,2775,1.8282828330993652
1653608033.4957826,2778,1.5151515007019043
1653608044.9555404,2785,0.3636363744735718
1653608064.5559664,2797,0.6565656661987305
1653608067.9574113,2799,1.3535352945327759
1653608088.9974976,2812,0.8383838534355164
1653608090.1794367,2813,1.2727272510528564
1653608108.6625798,2824,0.7272727489471436
1653608125.1209474,2834,0.31313130259513855
1653608128.3151252,2836,0.4343434274196625
1653608131.4256809,2838,0.38383838534355164
1653608136.5433345,2841,0.17171716690063477
1653608140.8531985,2844,0.8181818127632141
1653608152.6011596,2851,1.2121212482452393
1653608154.8855674,2852,1.616161584854126
1653608162.418441,2857,1.2828283309936523
1653608169.5882952,2861,1.2929292917251587
1653608170.745405,2862,1.3232322931289673
1653608177.6944227,2866,1.3737373352050781
1653608201.8074918,2879,1.303030252456665
1653608205.2076714,2881,1.3434343338012695
1653608206.5801225,2882,0.7575757503509521
1653608222.263485,2891,0.5555555820465088
1653608225.9851868,2893,0.7171717286109924
1653608229.3767226,2895,1.0808080434799194
1653608243.8324177,2903,0.5353535413742065
1653608256.7842765,2911,1.505050539970398
1653608261.8863602,2914,0.3737373650074005
1653608263.0945702,2915,0.3030303120613098
1653608268.2998166,2918,0.5252525210380554
1653608271.4784355,2920,0.6363636255264282
1653608272.6667213,2921,0.3636363744735718
1653608277.958474,2924,0.2929292917251587
1653608287.5922859,2930,1.2222222089767456
1653608294.8721802,2934,0.9191918969154358
1653608296.09117,2935,0.6363636255264282
1653608319.1992807,2949,0.4848484992980957
1653608323.8962724,2952,0.6767676472663879
1653608329.225782,2955,0.6464646458625793
1653608334.5586007,2958,0.23232322931289673
1653608341.1600692,2962,0.8585858345031738
1653608346.5201838,2965,0.5050504803657532
1653608349.7000175,2967,0.49494948983192444
1653608359.252518,2973,0.4747474789619446
1653608368.2057376,2978,0.3333333432674408
1653608378.3293126,2984,0.3030303120613098
1653608381.57015,2986,0.6060606241226196
1653608393.1817157,2993,1.2020201683044434
1653608397.6664846,2996,1.0303030014038086
1653608401.6442468,2998,1.0505050420761108
1653608402.8370407,2999,1.3939393758773804
1653608408.0035543,3002,1.191919207572937
1653608411.2301612,3004,0.9797979593276978
1653608421.1243207,3010,1.0
1653608436.1500251,3019,0.8888888955116272
1653608445.0715723,3024,0.3737373650074005
1653608453.5419683,3029,0.3636363744735718
1653608461.191836,3034,0.28282827138900757
1653608483.3755653,3047,0.28282827138900757
1653608486.837436,3049,1.8484848737716675
1653608504.1168904,3059,1.1111111640930176
1653608516.014501,3066,0.16161616146564484
1653608520.81086,3069,1.4343434572219849
1653608529.7888274,3074,0.9595959782600403
1653608545.5514414,3083,1.3737373352050781
1653608547.7850502,3084,1.4040404558181763
1653608559.2112324,3090,2.0202019214630127
1653608569.376748,3096,2.1313130855560303
1653608574.8632407,3099,1.1111111640930176
1653608582.02923,3103,0.9494949579238892
1653608584.2618675,3104,1.2424242496490479
1653608585.5921266,3105,1.5959595441818237
1653608589.0167785,3107,0.6363636255264282
1653608595.7720697,3111,0.27272728085517883
1653608601.2525172,3114,0.38383838534355164
1653608603.282534,3115,1.1717171669006348
1653608609.7209897,3119,1.686868667602539
1653608610.9280207,3120,1.4747474193572998
1653608613.0275419,3121,0.7676767706871033
1653608621.6989315,3126,0.4444444477558136
1653608624.923781,3128,0.4848484992980957
1653608641.120991,3138,1.313131332397461
1653608653.0477433,3145,0.17171716690063477
1653608665.0742157,3152,0.28282827138900757
1653608669.7343302,3155,0.17171716690063477
1653608700.7089021,3173,1.5252525806427002
1653608709.4612107,3178,0.7676767706871033
1653608725.16902,3187,0.2929292917251587
1653608730.5773335,3190,1.0303030014038086
1653608734.111586,3192,0.8787878751754761
1653608746.0930426,3199,1.0606060028076172
1653608752.6338687,3203,1.8383837938308716
1653608753.9265957,3204,1.6363636255264282
1653608768.2431738,3212,1.4444444179534912
1653608774.8134758,3216,0.9090909361839294
1653608776.043198,3217,0.6464646458625793
1653608781.390829,3220,1.2424242496490479
1653608784.6937683,3222,1.0303030014038086
1653608796.8411062,3229,1.2828283309936523
1653608803.527623,3233,1.0606060028076172
1653608810.072502,3237,1.9595959186553955
1653608816.5641456,3241,1.686868667602539
1653608820.7877922,3243,1.8383837938308716
1653608830.499062,3249,1.6363636255264282
1653608858.0048745,3265,0.17171716690063477
