Wall_time,Episodes,Unit moves
1653598943.9332933,195,1.0202020406723022
1653598947.7880905,198,1.0404040813446045
1653598949.0269408,199,1.0606060028076172
1653598950.0282898,200,1.0101009607315063
1653598952.624219,202,1.0505050420761108
1653598953.911688,203,1.0505050420761108
1653598955.2372255,204,1.0
1653598956.5126178,205,1.0606060028076172
1653598959.0963917,207,1.0202020406723022
1653598961.5989587,209,1.0505050420761108
1653598964.267489,211,1.0
1653598966.7351916,213,1.0101009607315063
1653598969.437642,215,1.0303030014038086
1653598970.6673632,216,1.0
1653598973.3209198,218,1.0
1653598974.5667458,219,1.0202020406723022
1653598975.56226,220,1.0404040813446045
1653598976.7811804,221,1.0
1653598978.072188,222,1.0
1653598980.5400198,224,1.0
1653598981.8102708,225,1.0
1653598986.7963254,229,1.0
1653598990.8129268,232,1.0202020406723022
1653598994.8964355,235,1.0
1653598996.1658876,236,1.0
1653598997.438965,237,1.0202020406723022
1653598998.7058904,238,1.0
1653599000.029494,239,1.0
1653599002.467841,241,1.0
1653599003.7308466,242,1.0
1653599006.1819723,244,1.0
1653599007.4228039,245,1.0
1653599008.6604366,246,1.0404040813446045
1653599009.9110954,247,1.0101009607315063
1653599016.0768204,252,1.0
1653599017.2880785,253,1.0101009607315063
1653599018.4925294,254,1.0
1653599022.1884508,257,1.0
1653599023.4949412,258,0.9898989796638489
1653599024.7271364,259,1.0101009607315063
1653599025.7615125,260,1.0
1653599028.2789893,262,1.0
1653599038.5702236,270,1.2323232889175415
1653599039.7916846,271,1.1616162061691284
1653599043.513793,274,1.424242377281189
1653599044.7262378,275,1.3737373352050781
1653599046.0076869,276,1.3333333730697632
1653599048.4314582,278,1.2727272510528564
1653599050.692302,280,1.1111111640930176
1653599053.154717,282,1.0909091234207153
1653599054.4836833,283,1.0505050420761108
1653599057.1207864,285,1.0202020406723022
1653599059.7660146,287,1.0101009607315063
1653599061.0470712,288,1.0303030014038086
1653599063.574743,290,1.0202020406723022
1653599070.3105044,295,1.0101009607315063
1653599071.7956657,296,1.0
1653599073.0662599,297,1.0
1653599074.3839884,298,1.0101009607315063
1653599075.6880307,299,1.0
1653599082.059453,304,1.0
1653599084.5120754,306,1.0101009607315063
1653599085.7735968,307,1.0404040813446045
1653599086.9661417,308,1.0303030014038086
1653599088.249706,309,1.0909091234207153
1653599092.0058174,312,1.424242377281189
1653599093.254423,313,1.1515151262283325
1653599095.751527,315,1.1111111640930176
1653599096.962409,316,1.1010100841522217
1653599099.4759758,318,1.0303030014038086
1653599100.85327,319,1.0606060028076172
1653599104.7986984,322,1.070707082748413
1653599107.433531,324,1.0
1653599113.8685834,329,1.0404040813446045
1653599115.1259727,330,1.0202020406723022
1653599116.3501947,331,1.0202020406723022
1653599117.5631738,332,1.0303030014038086
1653599118.8434281,333,1.0101009607315063
1653599124.2134147,337,1.0202020406723022
1653599125.4307704,338,1.0101009607315063
1653599127.732417,340,1.0
1653599131.460327,343,1.0
1653599132.6482813,344,1.0
1653599133.9879286,345,1.0
1653599135.198015,346,1.0404040813446045
1653599137.7062182,348,1.0101009607315063
1653599138.9396782,349,1.0
1653599140.1487384,350,1.0
1653599142.713464,352,1.0
1653599144.2043407,353,1.0
1653599145.5051618,354,1.0
1653599146.7249243,355,1.0101009607315063
1653599149.1743994,357,1.0
1653599150.3894644,358,1.0202020406723022
1653599152.7217019,360,1.0
1653599155.4014237,362,1.0
1653599156.6704314,363,1.0
1653599157.8908772,364,1.0
1653599159.0875866,365,1.0202020406723022
1653599160.3594782,366,1.0909091234207153
1653599161.5684185,367,1.0
1653599162.7879179,368,1.0606060028076172
1653599170.4428205,374,1.121212124824524
1653599171.7540731,375,1.070707082748413
1653599174.260035,377,1.0808080434799194
1653599175.5301032,378,1.0909091234207153
1653599180.5608802,382,1.0202020406723022
1653599184.5295603,385,1.0202020406723022
1653599185.8314135,386,1.0404040813446045
1653599189.9057262,389,1.0202020406723022
1653599191.1628041,390,1.0
1653599192.3640234,391,1.0
1653599193.5968826,392,1.0
1653599194.8336427,393,1.0101009607315063
1653599196.0791757,394,1.0808080434799194
1653599197.332438,395,1.1010100841522217
1653599198.600002,396,1.070707082748413
1653599199.7922578,397,1.0909091234207153
1653599201.0231588,398,1.0101009607315063
1653599202.3090951,399,1.0303030014038086
1653599204.7016127,401,1.070707082748413
1653599205.9849489,402,1.0303030014038086
1653599208.4320507,404,1.070707082748413
1653599210.8659751,406,1.0606060028076172
1653599213.5215113,408,1.0404040813446045
1653599214.8933506,409,1.0202020406723022
1653599218.7020469,412,1.0
1653599220.0255935,413,1.0
1653599221.275174,414,1.0202020406723022
1653599222.5072203,415,1.0303030014038086
1653599226.3520339,418,1.0
1653599227.548664,419,1.0202020406723022
1653599229.8214982,421,1.0
1653599231.0404894,422,1.0
1653599234.9073308,425,1.0
1653599236.3961704,426,1.0
1653599241.8269594,430,1.0
1653599243.0382686,431,1.0101009607315063
1653599246.909311,434,1.0
1653599248.1332357,435,1.0404040813446045
1653599249.3344796,436,1.0
1653599250.543093,437,1.0
1653599251.7520106,438,1.0101009607315063
1653599252.9546242,439,1.0
1653599253.9440687,440,1.0
1653599255.1848013,441,1.0
1653599257.6350482,443,1.0101009607315063
1653599258.8407743,444,1.0
1653599260.0768628,445,1.0
1653599261.266507,446,1.0
1653599266.1962147,450,1.0303030014038086
1653599267.4207447,451,1.0404040813446045
1653599268.6760337,452,1.0
1653599269.9197404,453,1.0202020406723022
1653599271.1484575,454,1.0101009607315063
1653599273.607856,456,1.0
1653599276.033642,458,1.0
1653599278.3250804,460,1.0202020406723022
1653599279.5478463,461,1.0
1653599280.7958474,462,1.0101009607315063
1653599283.233489,464,1.0202020406723022
1653599284.4732985,465,1.0
1653599285.6942518,466,1.0303030014038086
1653599288.1333842,468,1.0
1653599290.6361141,470,1.0
1653599291.8709388,471,1.0
1653599295.5486126,474,1.0
1653599296.7854674,475,1.0202020406723022
1653599300.4953327,478,1.0
1653599301.732667,479,1.0101009607315063
1653599302.7296298,480,1.0
1653599304.0489964,481,1.0
1653599305.346153,482,1.0202020406723022
1653599306.5525951,483,1.0202020406723022
1653599307.73533,484,1.0202020406723022
1653599310.1759324,486,1.0
1653599311.3574898,487,1.0
1653599312.5620031,488,1.0101009607315063
1653599313.7762117,489,1.0
1653599316.2344851,491,1.0
1653599319.930423,494,1.0
1653599321.1180868,495,1.0
1653599324.8053598,498,1.0
1653599328.2851067,501,1.0101009607315063
1653599329.5183196,502,1.0
1653599330.7457495,503,1.0202020406723022
1653599334.4372957,506,1.0
1653599336.9569805,508,1.0
1653599338.1692262,509,1.0
1653599339.4052994,510,1.0
1653599340.6705222,511,1.0
1653599341.9193373,512,1.0
1653599343.1640182,513,1.0
1653599344.4356449,514,1.0
1653599346.8961718,516,1.0
1653599348.113067,517,1.0
1653599349.3846781,518,1.0
1653599350.64854,519,1.0
1653599351.6617894,520,1.0
1653599352.9028223,521,1.0101009607315063
1653599355.360645,523,1.0202020406723022
1653599363.968309,530,1.0
1653599367.756501,533,1.0
1653599368.9647183,534,1.0
1653599371.4616203,536,1.0
1653599372.6944382,537,1.0
1653599373.9465759,538,1.0
1653599375.1826458,539,1.0
1653599376.2359211,540,1.0
1653599377.4853313,541,1.0
1653599378.7361393,542,1.0
1653599379.9663246,543,1.0202020406723022
1653599381.2349207,544,1.0
1653599383.7209327,546,1.0404040813446045
1653599384.924744,547,1.0
1653599388.6169472,550,1.0
1653599391.1018934,552,1.0
1653599393.587078,554,1.0
1653599394.8666477,555,1.0
1653599396.1073713,556,1.0
1653599403.3793232,562,1.0
1653599404.6300058,563,1.0
1653599405.8818877,564,1.0
1653599410.8154895,568,1.0
1653599412.066388,569,1.0
1653599414.5735526,571,1.0
1653599417.1050186,573,1.0
1653599420.8502672,576,1.0
1653599425.5653718,580,1.0
1653599430.5680578,584,1.0303030014038086
1653599431.8382714,585,1.0
1653599433.0761356,586,1.0202020406723022
1653599435.5943484,588,1.0
1653599436.811742,589,1.0
1653599438.0597477,590,1.0
1653599439.2915487,591,1.0
1653599440.5175648,592,1.0101009607315063
1653599443.0104308,594,1.0101009607315063
1653599445.50058,596,1.0
1653599446.770953,597,1.0
1653599448.0268526,598,1.0
1653599449.288928,599,1.0
1653599451.5773244,601,1.0
1653599452.8446622,602,1.0
1653599454.131619,603,1.0
1653599456.618672,605,1.0
1653599461.3295472,608,1.0
1653599463.9329178,610,1.0
1653599467.7042277,613,1.0
1653599468.9755101,614,1.0101009607315063
1653599471.5795434,616,1.0
1653599472.828902,617,1.0
1653599474.0860934,618,1.0
1653599476.3912053,620,1.0101009607315063
1653599478.9085944,622,1.0
1653599480.1278331,623,1.0
1653599483.8695483,626,1.0
1653599485.1535177,627,1.0
1653599486.4990892,628,1.0
1653599487.7664347,629,1.0
1653599492.7688327,633,1.0
1653599494.0619707,634,1.0
1653599495.3539615,635,1.0
1653599497.8589928,637,1.0
1653599501.3553023,640,1.0202020406723022
1653599502.5934973,641,1.0
1653599503.8383017,642,1.0
1653599505.1574323,643,1.0
1653599506.4033432,644,1.0
1653599507.6870086,645,1.0
1653599512.7314615,649,1.0
1653599515.3376238,651,1.0
1653599516.637966,652,1.0
1653599518.374238,653,1.0
1653599520.144276,654,1.0
1653599521.5420504,655,1.0
1653599525.357224,658,1.0
1653599526.6483219,659,1.0
1653599527.6818643,660,1.0
1653599536.604658,667,1.0
1653599540.3921607,670,1.0
1653599546.7742734,675,1.0
1653599548.0333793,676,1.0
1653599549.292528,677,1.0
1653599552.8191059,680,1.0
1653599555.3785994,682,1.0
1653599556.646778,683,1.0
1653599557.916962,684,1.0
1653599559.1835282,685,1.0
1653599561.8010852,687,1.0
1653599568.113849,692,1.0
1653599569.3908505,693,1.0
1653599570.6736448,694,1.0
1653599571.8945096,695,1.0
1653599573.1580477,696,1.0
1653599574.4328225,697,1.0
1653599577.0025861,699,1.0
1653599580.600363,702,1.0
1653599581.8421304,703,1.0
1653599584.4009986,705,1.0
1653599589.5392683,709,1.0
1653599590.7754514,710,1.0202020406723022
1653599593.308922,712,1.0
1653599597.9370098,715,1.0101009607315063
1653599600.6273975,717,1.0202020406723022
1653599603.5230546,719,1.0
1653599604.610158,720,1.0101009607315063
1653599605.8706632,721,1.0
1653599608.486522,723,1.0202020406723022
1653599609.7925177,724,1.0
1653599611.0702307,725,1.0202020406723022
1653599612.3379102,726,1.0101009607315063
1653599613.640758,727,1.0202020406723022
1653599614.876223,728,1.0
1653599616.2025256,729,1.0
1653599618.8069472,731,1.0
1653599620.091347,732,1.0
1653599621.3168516,733,1.0
1653599627.7327564,738,1.0
1653599629.0188403,739,1.0
1653599630.095547,740,1.0101009607315063
1653599632.6940966,742,1.0
1653599633.9601278,743,1.0
1653599635.227122,744,1.0
1653599636.5498455,745,1.0
1653599645.6080744,752,1.0
1653599649.4994614,755,1.0
1653599650.7849576,756,1.0
1653599653.378335,758,1.0
1653599659.7531242,763,1.0
1653599661.0412323,764,1.0
1653599662.3280141,765,1.0
1653599664.910814,767,1.0
1653599666.2216845,768,1.0
1653599667.541636,769,1.0
1653599668.8444028,770,1.0
1653599670.133311,771,1.0101009607315063
1653599671.3888075,772,1.0
1653599672.6471446,773,1.0101009607315063
1653599675.2566555,775,1.0
1653599676.5521033,776,1.0
1653599679.1703577,778,1.0
1653599680.4588525,779,1.0101009607315063
1653599681.5757475,780,1.0
1653599682.862595,781,1.0
1653599684.1588576,782,1.0
1653599685.4565508,783,1.0
1653599689.4059184,786,1.0
1653599691.9643788,788,1.0
1653599693.2608366,789,1.0
1653599695.8542256,791,1.0
1653599698.5144758,793,1.0
1653599701.140744,795,1.0
1653599702.424117,796,1.0
1653599703.750426,797,1.0
1653599706.3796623,799,1.0
1653599707.5185668,800,1.0
1653599713.0999746,804,1.0
1653599714.4900212,805,1.0
1653599715.7866323,806,1.0
1653599717.1796155,807,1.0
1653599721.6705537,810,1.0
1653599725.7155552,813,1.0
1653599732.5300338,818,1.0
1653599733.8489819,819,1.0
1653599736.253673,821,1.0
1653599737.58112,822,1.0
1653599738.9231982,823,1.0
1653599741.880503,825,1.0
1653599743.1923392,826,1.0
1653599744.6378984,827,1.0
1653599745.950523,828,1.0
1653599751.3461435,832,1.0
1653599752.6752691,833,1.0
1653599755.3367867,835,1.0
1653599756.6713092,836,1.0
1653599758.0412078,837,1.0
1653599760.7304454,839,1.0
1653599761.8567233,840,1.0
1653599764.525412,842,1.0
1653599765.863964,843,1.0
1653599768.5070457,845,1.0
1653599775.46648,850,1.0
1653599776.8918772,851,1.0
1653599781.047727,854,1.0
1653599783.975015,856,1.0
1653599785.3591368,857,1.0
1653599789.2107224,860,1.0
1653599790.592186,861,1.0
1653599791.943181,862,1.0
1653599796.1542935,865,1.0
1653599797.4735734,866,1.0
1653599802.925324,870,1.0
1653599804.447419,871,1.0
1653599818.61851,881,1.0
1653599821.404366,883,1.0
1653599822.8672447,884,1.0
1653599824.3443658,885,1.0
1653599825.7601838,886,1.0
1653599827.1655328,887,1.0
1653599828.7662342,888,1.0
1653599831.4902995,890,1.0
1653599834.2174218,892,1.0
1653599838.6928933,895,1.0
1653599841.5368116,897,1.0
1653599842.9311543,898,1.0
1653599847.2000413,901,1.0
1653599848.7937906,902,1.0
1653599851.569582,904,1.0
1653599854.722034,906,1.0
1653599856.074274,907,1.0
1653599857.424736,908,1.0
1653599860.1291766,910,1.0
1653599861.462957,911,1.0
1653599864.2455506,913,1.0
1653599865.6536856,914,1.0
1653599868.491095,916,1.0
1653599871.2768173,918,1.0
1653599872.6896045,919,1.0
1653599873.8059793,920,1.0
1653599875.1777425,921,1.0
1653599877.8939319,923,1.0
1653599883.3948343,927,1.0
1653599884.7462232,928,1.0
1653599886.2118912,929,1.0
1653599887.5647895,930,1.0
1653599888.9122603,931,1.0
1653599890.2674701,932,1.0
1653599891.6301603,933,1.0
1653599892.982922,934,1.0
1653599894.3746605,935,1.0
1653599899.8516018,939,1.0
1653599902.3632636,941,1.0
1653599903.7978845,942,1.0
1653599907.933114,945,1.0
1653599913.3367727,949,1.0
1653599914.6987739,950,1.0
1653599917.4559553,952,1.0
1653599920.2225583,954,1.0
1653599921.6305342,955,1.0
1653599922.9884114,956,1.0
1653599927.1156967,959,1.0
1653599928.2571003,960,1.0
1653599929.6537879,961,1.0
1653599931.0345006,962,1.0
1653599932.3808906,963,1.0
1653599933.7725866,964,1.0
1653599935.1357422,965,1.0
1653599937.911801,967,1.0
1653599939.3710325,968,1.0
1653599943.5431023,971,1.0
1653599950.5252542,976,1.0
1653599953.3066435,978,1.0
1653599954.6967638,979,1.0
1653599957.2356918,981,1.0
1653599958.6302702,982,1.0
1653599960.0396662,983,1.0
1653599964.1615758,986,1.0
1653599965.5658455,987,1.0
1653599966.926763,988,1.0
1653599968.3278093,989,1.0
1653599969.7494917,990,1.0
1653599972.4827611,992,1.0
1653599975.2637818,994,1.0
1653599976.690007,995,1.0
1653599978.1188838,996,1.0
1653599980.8898387,998,1.0
1653599982.3248005,999,1.0
1653599984.8437605,1001,1.0
1653599986.2778623,1002,1.0
1653599987.689167,1003,1.0
1653599989.0825188,1004,1.0
1653599990.515459,1005,1.0
1653599991.9032083,1006,1.0
1653599998.9563875,1011,1.0
1653600001.7903771,1013,1.0
1653600004.5988376,1015,1.0
1653600006.0136893,1016,1.0
1653600007.4669774,1017,1.0
1653600015.0530136,1022,1.0
1653600020.834241,1026,1.0
1653600023.7183263,1028,1.0
1653600025.1393962,1029,1.0
1653600034.064076,1035,1.0
1653600035.4431074,1036,1.0
1653600036.8563502,1037,1.0
1653600038.2865336,1038,1.0
1653600039.718568,1039,1.0
1653600045.3455603,1043,1.0
1653600048.1366801,1045,1.0
1653600049.5605924,1046,1.0
1653600053.9660332,1049,1.0
1653600058.2964346,1052,1.0
1653600059.7840729,1053,1.0
1653600064.0832012,1056,1.0
1653600066.9043643,1058,1.0
1653600068.3182988,1059,1.0
1653600069.481674,1060,1.0
1653600072.38612,1062,1.0
1653600076.8207915,1065,1.0
1653600078.2917404,1066,1.0
1653600079.8073165,1067,1.0
1653600082.9911525,1069,1.0
1653600084.451585,1070,1.0
1653600085.9282274,1071,1.0
1653600087.3755558,1072,1.0
1653600088.8988037,1073,1.0
1653600090.4260979,1074,1.0
1653600094.9689834,1077,1.0
1653600096.5102124,1078,1.0
1653600099.975212,1080,1.0
1653600101.8337636,1081,1.0
1653600103.4110076,1082,1.0
1653600108.062893,1085,1.0
1653600109.638614,1086,1.0
1653600111.189956,1087,1.0
1653600117.3993132,1091,1.0
1653600118.9514322,1092,1.0
1653600120.5296552,1093,1.0
1653600128.0560763,1098,1.0
1653600130.8160546,1100,1.0
1653600133.841063,1102,1.0
1653600135.386698,1103,1.0
1653600136.89408,1104,1.0
1653600141.4359956,1107,1.0
1653600143.2959785,1108,1.0
1653600144.9905186,1109,1.0
1653600146.5312026,1110,1.0
1653600148.041681,1111,1.0
1653600149.6707287,1112,1.0
1653600151.2486556,1113,1.0
1653600152.840799,1114,1.0
1653600155.8334196,1116,1.0
1653600160.0914497,1119,1.0
1653600162.7055745,1121,1.0
1653600164.165697,1122,1.0
1653600168.4036636,1125,1.0
1653600169.843078,1126,1.0
1653600172.6957967,1128,1.0
1653600174.1286023,1129,1.0
1653600175.5795262,1130,1.0
1653600177.0194724,1131,1.0
1653600178.4503055,1132,1.0
1653600181.3733664,1134,1.0
1653600182.835921,1135,1.0
1653600184.2812986,1136,1.0
1653600185.8226454,1137,1.0
1653600188.6488242,1139,1.0
1653600192.7389767,1142,1.0
1653600197.0603755,1145,1.0
1653600198.801941,1146,1.0
1653600201.6591005,1148,1.0
1653600203.069229,1149,1.0
1653600204.5054176,1150,1.0
1653600205.9771373,1151,1.0
1653600207.393382,1152,1.0
1653600208.8384182,1153,1.0
1653600211.7139072,1155,1.0
1653600217.4417675,1159,1.0
1653600218.594938,1160,1.0
1653600221.458494,1162,1.0
1653600224.3892543,1164,1.0
1653600227.2579145,1166,1.0
1653600228.6749673,1167,1.0
1653600235.8984296,1172,1.0
1653600237.3549614,1173,1.0
1653600238.791189,1174,1.0
1653600241.6656768,1176,1.0
1653600243.110935,1177,1.0
1653600244.5289037,1178,1.0
1653600250.0306594,1182,1.0
1653600252.9211318,1184,1.0
1653600255.8328514,1186,1.0
1653600258.6857917,1188,1.0
1653600260.150549,1189,1.0
1653600261.603364,1190,1.0
1653600265.9550376,1193,1.0
1653600267.4329607,1194,1.0
1653600268.8472826,1195,1.0
1653600270.3060362,1196,1.0
1653600271.741487,1197,1.0
1653600273.1876848,1198,1.0
1653600277.3114996,1201,1.0
1653600278.7518802,1202,1.0
1653600283.1441891,1205,1.0
1653600284.593672,1206,1.0
1653600286.0349774,1207,1.0
1653600288.9556718,1209,1.0
1653600290.3949711,1210,1.0
1653600294.732737,1213,1.0
1653600296.192271,1214,1.0
1653600297.6681845,1215,1.0
1653600300.536265,1217,1.0
1653600302.0338745,1218,1.0
1653600307.5979562,1222,1.0
1653600309.0537732,1223,1.0
1653600311.9781988,1225,1.0
1653600316.3789527,1228,1.0
1653600317.9546242,1229,1.0
1653600322.821992,1232,1.0
1653600324.5046868,1233,1.0
1653600332.0643685,1238,1.0
1653600334.7188766,1240,1.0
1653600336.183684,1241,1.0
1653600337.6601226,1242,1.0
1653600339.1190155,1243,1.0
1653600340.8169663,1244,1.0
1653600342.3741348,1245,1.0
1653600343.9783583,1246,1.0
1653600348.8723161,1249,1.0
1653600350.504709,1250,1.0
1653600352.1087532,1251,1.0
1653600353.6790159,1252,1.0
1653600356.7507272,1254,1.0
1653600359.7445745,1256,1.0
1653600361.2775586,1257,1.0
1653600365.8140588,1260,1.0
1653600367.3517962,1261,1.0
1653600371.942283,1264,1.0
1653600376.4975166,1267,1.0
1653600377.956938,1268,1.0
1653600382.5639613,1271,1.0
1653600390.5110722,1276,1.0
1653600392.0497694,1277,1.0
1653600393.5471463,1278,1.0
1653600396.2195427,1280,1.0
1653600399.194307,1282,1.0
1653600403.6451652,1285,1.0
1653600408.1411555,1288,1.0
1653600411.1680272,1290,1.0
1653600415.80831,1293,1.0
1653600420.2544177,1296,1.0
1653600423.3647804,1298,1.0
1653600424.958703,1299,1.0
1653600427.7750676,1301,1.0
1653600429.2721963,1302,1.0
1653600432.4954224,1304,1.0
1653600435.6183999,1306,1.0
1653600441.6041253,1310,1.0
1653600446.0297964,1313,1.0
1653600447.4858444,1314,1.0
1653600448.9306822,1315,1.0
1653600455.9855194,1320,1.0
1653600458.8835065,1322,1.0
1653600460.3283427,1323,1.0
1653600461.7856374,1324,1.0
1653600463.234134,1325,1.0
1653600464.7057843,1326,1.0
1653600467.5789201,1328,1.0
1653600477.8366396,1335,1.0
1653600486.4002056,1341,1.0
1653600490.8154652,1344,1.0
1653600492.355224,1345,1.0
1653600495.3248475,1347,1.0
1653600496.7636266,1348,1.0
1653600501.160294,1351,1.0
1653600502.6638544,1352,1.0
1653600505.610574,1354,1.0
1653600507.089805,1355,1.0
1653600510.0448167,1357,1.0
1653600511.4933763,1358,1.0
1653600514.237601,1360,1.0
1653600520.0634108,1364,1.0
1653600521.5372493,1365,1.0
1653600523.027549,1366,1.0
1653600524.5552332,1367,1.0
1653600526.0157826,1368,1.0
1653600531.877016,1372,1.0
1653600533.3710756,1373,1.0
1653600536.322468,1375,1.0
1653600537.8057995,1376,1.0
1653600543.4366,1380,1.0
1653600544.9361057,1381,1.0
1653600550.7589629,1385,1.0
1653600552.2506607,1386,1.0
1653600553.7046518,1387,1.0
1653600558.158156,1390,1.0
1653600559.6396878,1391,1.0
1653600562.6817703,1393,1.0
1653600567.136182,1396,1.0
1653600568.6401885,1397,1.0
1653600571.6242797,1399,1.0
1653600572.9131837,1400,1.0
1653600577.3825183,1403,1.0
1653600580.3507054,1405,1.0
1653600592.0854235,1413,1.0
1653600596.6108224,1416,1.0
1653600598.0733776,1417,1.0
1653600600.9831617,1419,1.0
1653600603.6748993,1421,1.0
1653600605.174666,1422,1.0
1653600618.5841289,1431,1.0
1653600620.0838492,1432,1.0
1653600621.5459585,1433,1.0
1653600623.0718348,1434,1.0
1653600626.020103,1436,1.0
1653600629.0384974,1438,1.0
1653600630.5035696,1439,1.0
1653600631.7208767,1440,1.0
1653600633.1949248,1441,1.0
1653600637.6042542,1444,1.0
1653600640.5732696,1446,1.0
1653600642.0606742,1447,1.0
1653600643.5570083,1448,1.0
1653600645.06155,1449,1.0
1653600646.5131109,1450,1.0
1653600648.0492303,1451,1.0
1653600649.5084682,1452,1.0
1653600652.4110534,1454,1.0
1653600653.939302,1455,1.0
1653600655.3887863,1456,1.0
1653600656.877218,1457,1.0
1653600658.3785145,1458,1.0
1653600659.861723,1459,1.0
1653600661.0866337,1460,1.0
1653600662.5720012,1461,1.0
1653600664.0613594,1462,1.0
1653600665.5881987,1463,1.0
1653600667.0811965,1464,1.0
1653600676.1160853,1470,1.0
1653600680.639163,1473,1.0
1653600682.150278,1474,1.0
1653600685.1467724,1476,1.0
1653600686.649731,1477,1.0
1653600692.3653455,1481,1.0
1653600693.888707,1482,1.0
1653600695.35006,1483,1.0
1653600696.8148983,1484,1.0
1653600701.2441437,1487,1.0
1653600702.7630572,1488,1.0
1653600704.4155478,1489,1.0
1653600705.8628933,1490,1.0
1653600707.3909738,1491,1.0
1653600710.3873572,1493,1.0
1653600711.8297079,1494,1.0
1653600717.8122828,1498,1.0
1653600719.3237984,1499,1.0
1653600720.537809,1500,1.0
1653600723.521314,1502,1.0
1653600727.9825184,1505,1.0
1653600734.2110689,1509,1.0
1653600735.79607,1510,1.0
1653600737.310724,1511,1.0
1653600740.5765312,1513,1.0
1653600743.8684416,1515,1.0
1653600745.3818243,1516,1.0
1653600756.367001,1523,1.0
1653600761.9645936,1526,1.0
1653600765.2148657,1528,1.0
