Wall time,Step,Value
1654402415.8216834,472824,8.0
1654402417.9333005,472923,8.0
1654402420.061051,473022,8.0
1654402426.4733498,473319,8.0
1654402428.57927,473418,8.0
1654402443.4298134,474111,8.0
1654402447.6725032,474309,8.0
1654402451.9394565,474507,8.0
1654402464.7725117,475101,8.0
1654402475.7442276,475695,8.0
1654402482.1098366,475992,8.0
1654402488.4292436,476289,8.0
1654402492.6924696,476487,8.0
1654402496.9713006,476685,8.0
1654402530.852549,478269,8.0
1654402535.0945024,478467,8.0
1654402539.383614,478665,8.0
1654402541.4933567,478764,8.0
1654402543.7308242,478863,8.0
1654402558.585727,479556,8.0
1654402560.710829,479655,8.0
1654402598.95906,481437,8.0
1654402605.3274474,481734,8.0
1654402641.4006193,483417,8.0
1654402669.234694,484704,8.0
1654402695.12747,485991,8.0
1654402699.3536394,486189,8.0
1654402707.8612804,486585,8.0
1654402731.2490063,487674,8.0
1654402735.496489,487872,8.0
1654402739.805668,488070,8.0
1654402748.3132386,488466,8.0
1654402763.2444394,489159,8.0
1654402771.8005795,489555,8.0
1654402782.3264499,490050,8.0
1654402843.9870915,492921,8.0
1654402848.1580322,493119,8.0
1654402869.345352,494109,8.0
1654402871.475332,494208,8.0
1654402918.7606282,496485,8.0
1654402933.7462697,497178,8.0
1654402937.9523902,497376,8.0
1654402942.2165413,497574,8.0
1654402989.6484017,499752,8.0
1654403015.287208,500940,8.0
1654403019.5172675,501138,8.0
1654403023.7671854,501336,8.0
1654403030.2126925,501633,8.0
1654403051.485721,502623,8.0
1654403057.7845106,502920,8.0
1654403059.9129267,503019,8.0
1654403072.7042613,503613,8.0
1654403076.9096556,503811,8.0
1654403081.1604671,504009,8.0
1654403091.893577,504504,8.0
1654403096.1598575,504702,8.0
1654403102.9341493,505098,8.0
1654403107.183874,505296,8.0
1654403147.4735134,507177,8.0
1654403156.0204847,507573,8.0
1654403168.7736938,508167,8.0
1654403177.2546701,508563,8.0
1654403185.71364,508959,8.0
1654403200.5633047,509652,8.0
1654403209.027041,510048,8.0
1654403211.1354084,510147,8.0
1654403215.398442,510345,8.0
1654403217.533359,510444,8.0
1654403243.073551,511632,8.0
1654403262.1075647,512523,8.0
1654403285.645532,513612,8.0
1654403307.033969,514602,8.0
1654403309.1534817,514701,8.0
1654403311.7009437,514899,8.0
1654403322.625212,515394,8.0
1654403326.8599255,515592,8.0
1654403337.634191,516087,8.0
1654403350.5139017,516681,8.0
1654403365.4791667,517374,8.0
1654403373.945443,517770,8.0
1654403393.206987,518661,8.0
1654403425.0426018,520146,8.0
1654403427.1813316,520245,8.0
1654403435.675649,520641,8.0
1654403444.1771812,521037,8.0
1654403450.7022405,521334,8.0
1654403475.985486,522522,8.0
1654403495.0545816,523413,8.0
1654403505.674633,523908,8.0
1654403509.8834245,524106,8.0
1654403514.077608,524304,8.0
1654403518.318368,524502,8.0
1654403531.5193074,525195,8.0
1654403561.3026614,526581,8.0
1654403563.4066875,526680,8.0
1654403569.7725472,526977,8.0
1654403574.019976,527175,8.0
1654403582.5057535,527571,8.0
1654403584.6445124,527670,8.0
1654403595.302868,528165,8.0
1654403599.5745215,528363,8.0
1654403603.8711107,528561,8.0
1654403614.6522949,529056,8.0
1654403655.0761535,530937,8.0
1654403667.8550708,531531,8.0
1654403672.0822563,531729,8.0
1654403678.4598475,532026,8.0
1654403697.554799,532917,8.0
1654403720.8673315,534006,8.0
1654403725.1269643,534204,8.0
1654403738.4512138,534897,8.0
1654403740.5721047,534996,8.0
1654403749.046894,535392,8.0
1654403751.1900456,535491,8.0
