time,Episodes,Invalid moves
1653069001.2246284,68,11.333333015441895
1653069009.940014,69,8.666666984558105
1653069017.1058176,70,5.666666507720947
1653069025.2463925,71,19.33333396911621
1653069031.2537212,72,9.333333015441895
1653069040.9662855,73,12.333333015441895
1653069046.3833601,74,4.0
1653069054.59403,75,6.0
1653069060.8683813,76,11.0
1653069069.245003,77,7.0
1653069076.5378034,78,7.666666507720947
1653069085.9137821,79,9.333333015441895
1653069093.6048048,80,6.666666507720947
1653069100.2241704,81,8.333333015441895
1653069108.2239003,82,8.0
1653069115.126823,83,3.0
1653069123.927762,84,8.333333015441895
1653069130.1277943,85,8.666666984558105
1653069138.301922,86,7.333333492279053
1653069144.4147198,87,10.0
1653069152.4075909,88,11.666666984558105
1653069157.9156535,89,13.0
1653069167.231215,90,10.666666984558105
1653069173.3216097,91,5.333333492279053
1653069181.636901,92,12.666666984558105
1653069187.210315,93,3.6666667461395264
1653069195.7126021,94,7.333333492279053
1653069201.6017652,95,8.0
1653069210.4220915,96,6.0
1653069216.1120796,97,8.333333015441895
1653069225.829658,98,9.333333015441895
1653069231.5407493,99,4.666666507720947
1653069238.4839308,100,11.666666984558105
1653069248.0003169,101,6.0
1653069253.6991904,102,11.0
1653069262.1569977,103,14.333333015441895
1653069269.0816958,104,11.666666984558105
1653069277.0749023,105,16.0
1653069283.7256553,106,10.666666984558105
1653069292.684673,107,15.333333015441895
1653069298.2267191,108,11.333333015441895
1653069306.8209715,109,13.333333015441895
1653069314.2026117,110,10.0
1653069322.260692,111,17.33333396911621
1653069327.8279939,112,17.66666603088379
1653069337.27934,113,10.666666984558105
1653069343.2038813,114,7.333333492279053
1653069351.534114,115,11.0
1653069357.2583673,116,11.333333015441895
1653069366.3541968,117,11.333333015441895
1653069371.9195251,118,10.333333015441895
1653069379.9874926,119,6.666666507720947
1653069387.4316244,120,8.0
1653069393.2756488,121,9.333333015441895
1653069402.2061195,122,10.0
1653069409.0002675,123,12.0
1653069417.1849012,124,11.333333015441895
1653069423.258782,125,14.333333015441895
1653069431.5024738,126,2.3333332538604736
1653069437.6951196,127,6.0
1653069445.6602519,128,9.666666984558105
1653069451.8534966,129,9.0
1653069460.230614,130,11.333333015441895
1653069466.020757,131,12.666666984558105
1653069474.1177785,132,15.666666984558105
1653069479.7550743,133,8.666666984558105
1653069488.3564143,134,7.333333492279053
1653069494.1917036,135,9.0
1653069503.4448774,136,18.66666603088379
1653069509.355334,137,7.0
1653069518.905041,138,10.666666984558105
1653069524.6721878,139,6.333333492279053
1653069531.0317962,140,8.666666984558105
1653069541.4423695,141,14.666666984558105
1653069547.3279023,142,10.666666984558105
1653069556.2941775,143,13.666666984558105
1653069563.6079116,144,13.333333015441895
1653069574.2963305,145,11.333333015441895
1653069580.197429,146,11.0
1653069589.2406056,147,10.0
1653069595.1528955,148,3.0
1653069605.1440017,149,10.0
1653069611.7124522,150,16.33333396911621
1653069623.0173414,151,15.666666984558105
1653069629.2577398,152,13.0
1653069640.3828158,153,8.666666984558105
1653069646.3274531,154,6.666666507720947
1653069655.9487846,155,12.666666984558105
1653069662.7039723,156,11.666666984558105
1653069672.5074186,157,10.333333015441895
1653069678.174375,158,7.333333492279053
1653069687.4538672,159,5.333333492279053
1653069694.5337713,160,1.6666666269302368
1653069701.7794392,161,0.6666666865348816
1653069712.9487576,162,9.333333015441895
1653069720.1040087,163,6.666666507720947
1653069730.0107448,164,9.666666984558105
1653069736.8297899,165,2.0
1653069745.9651453,166,4.333333492279053
1653069753.54957,167,13.666666984558105
1653069762.6119401,168,5.0
1653069768.7183027,169,11.0
1653069777.1933029,170,9.0
1653069783.2354455,171,6.0
1653069792.2837422,172,7.333333492279053
1653069799.8600125,173,1.6666666269302368
1653069808.3847766,174,14.333333015441895
1653069815.1486883,175,15.333333015441895
1653069824.3234262,176,8.0
1653069830.427277,177,1.3333333730697632
1653069840.8385463,178,0.0
1653069846.5019162,179,2.0
1653069854.1748345,180,3.3333332538604736
1653069864.739751,181,1.0
1653069870.7761362,182,17.33333396911621
1653069881.6109717,183,12.666666984558105
1653069887.5688982,184,15.333333015441895
1653069898.984362,185,15.0
1653069906.1867042,186,10.666666984558105
1653069915.3661368,187,11.666666984558105
1653069921.1916127,188,7.666666507720947
1653069931.2461984,189,8.666666984558105
1653069937.5620334,190,8.333333015441895
1653069947.1581142,191,8.0
1653069953.56773,192,9.0
1653069964.9963617,193,14.333333015441895
1653069972.054855,194,12.666666984558105
1653069982.4885893,195,9.333333015441895
1653069989.2062507,196,7.0
1653069999.5571742,197,8.333333015441895
1653070007.314538,198,5.333333492279053
1653070016.603953,199,4.333333492279053
1653070024.6858363,200,7.333333492279053
1653070030.7312045,201,8.333333015441895
1653070039.598221,202,8.333333015441895
1653070046.1424048,203,8.0
1653070055.1019285,204,5.0
1653070062.018862,205,4.333333492279053
1653070070.764601,206,14.333333015441895
1653070076.8560126,207,9.666666984558105
1653070085.8161764,208,0.3333333432674408
1653070092.2104764,209,0.3333333432674408
1653070100.9723494,210,13.0
1653070107.6100554,211,2.6666667461395264
1653070116.9590366,212,1.0
1653070123.215801,213,0.6666666865348816
1653070132.7903137,214,1.6666666269302368
1653070139.9197006,215,2.6666667461395264
1653070150.309558,216,0.3333333432674408
1653070161.0314064,217,0.3333333432674408
1653070174.1265628,218,0.6666666865348816
1653070183.4017694,219,0.3333333432674408
1653070190.1549785,220,0.3333333432674408
1653070200.8077166,221,0.3333333432674408
1653070209.9342248,222,0.3333333432674408
1653070220.2389216,223,0.3333333432674408
1653070228.6375494,224,10.0
1653070239.0520308,225,0.6666666865348816
1653070245.9703453,226,1.6666666269302368
1653070255.5798488,227,3.6666667461395264
1653070263.22737,228,8.0
1653070274.758034,229,1.6666666269302368
1653070283.13978,230,2.6666667461395264
1653070293.2163692,231,2.3333332538604736
1653070302.1535392,232,7.666666507720947
1653070314.488093,233,4.666666507720947
1653070323.282043,234,8.666666984558105
1653070334.685508,235,6.666666507720947
1653070343.544645,236,15.333333015441895
1653070354.158234,237,6.333333492279053
1653070362.18256,238,6.333333492279053
1653070371.8853078,239,2.3333332538604736
1653070380.8711708,240,4.333333492279053
1653070387.258022,241,4.0
1653070397.3964143,242,4.0
1653070403.6207752,243,3.6666667461395264
1653070413.5076332,244,2.3333332538604736
1653070420.0162444,245,4.333333492279053
1653070431.6365302,246,9.666666984558105
1653070439.2995179,247,10.666666984558105
1653070450.2211833,248,8.666666984558105
1653070457.2997746,249,8.333333015441895
1653070468.2915862,250,10.666666984558105
1653070475.822353,251,8.666666984558105
1653070488.4578922,252,18.66666603088379
1653070496.4241443,253,9.666666984558105
1653070505.8897736,254,10.666666984558105
1653070513.0665863,255,10.0
1653070524.0756073,256,10.0
1653070532.538813,257,9.333333015441895
1653070543.3840144,258,10.666666984558105
1653070551.9897394,259,5.0
1653070561.0698287,260,10.666666984558105
1653070574.642787,261,9.333333015441895
1653070583.2060797,262,17.0
1653070598.7361715,263,10.666666984558105
1653070606.227927,264,3.0
1653070618.326085,265,1.3333333730697632
1653070628.5933359,266,1.6666666269302368
1653070640.2712932,267,4.333333492279053
1653070648.267879,268,2.0
1653070658.1030986,269,2.6666667461395264
1653070665.570038,270,0.3333333432674408
1653070676.4982758,271,3.3333332538604736
1653070683.6471982,272,8.0
1653070696.8306315,273,12.333333015441895
1653070704.6608548,274,7.333333492279053
1653070714.7400165,275,6.666666507720947
1653070722.4127283,276,6.666666507720947
1653070732.3193333,277,8.0
1653070739.2251182,278,1.6666666269302368
1653070749.9910061,279,5.0
1653070756.8944466,280,2.0
1653070764.2098975,281,0.6666666865348816
1653070774.6883214,282,3.0
1653070781.3949358,283,6.0
1653070793.1874762,284,11.333333015441895
1653070799.6791618,285,9.333333015441895
1653070811.6405156,286,9.0
1653070818.114144,287,11.333333015441895
1653070828.178999,288,12.0
1653070836.5158243,289,14.333333015441895
1653070846.2597983,290,8.666666984558105
1653070852.9568646,291,14.0
1653070864.2216516,292,8.0
1653070870.8667374,293,9.333333015441895
1653070882.4063551,294,11.333333015441895
1653070888.8937745,295,10.0
1653070900.082435,296,7.333333492279053
1653070906.8479836,297,5.666666507720947
1653070916.2453039,298,3.0
1653070924.6108384,299,7.0
1653070931.6297588,300,8.666666984558105
1653070941.309407,301,7.666666507720947
1653070949.1024258,302,11.0
1653070959.1335347,303,7.666666507720947
1653070966.1180105,304,7.333333492279053
1653070975.5961413,305,8.0
1653070982.9099534,306,6.0
1653070992.727663,307,9.0
1653070999.3899343,308,11.666666984558105
1653071010.98278,309,10.333333015441895
1653071017.44373,310,12.0
1653071027.8336315,311,10.666666984558105
1653071035.241149,312,12.0
1653071045.5220377,313,5.0
1653071053.5562706,314,5.333333492279053
1653071063.5817554,315,7.333333492279053
1653071070.0410838,316,1.0
1653071079.5454109,317,7.333333492279053
1653071086.19752,318,0.3333333432674408
1653071096.371325,319,0.0
1653071103.9108944,320,4.333333492279053
1653071110.402293,321,6.666666507720947
1653071120.5485675,322,13.666666984558105
1653071127.2968495,323,8.0
1653071137.7659833,324,17.66666603088379
1653071145.5381322,325,5.0
1653071157.101648,326,9.0
1653071163.8848753,327,3.6666667461395264
1653071174.9281945,328,7.0
1653071181.654377,329,4.0
1653071191.289729,330,11.0
1653071197.5831704,331,12.333333015441895
1653071207.1009781,332,14.333333015441895
1653071214.2496834,333,8.333333015441895
1653071224.7350817,334,10.0
1653071233.5864744,335,11.666666984558105
1653071243.292533,336,5.0
1653071251.4701638,337,8.333333015441895
1653071260.8846858,338,6.0
1653071267.9995058,339,6.666666507720947
1653071274.472374,340,9.666666984558105
1653071286.1070426,341,5.666666507720947
1653071292.7873394,342,10.333333015441895
1653071303.6533754,343,7.0
1653071311.145411,344,4.666666507720947
1653071321.6465774,345,9.666666984558105
1653071329.2011304,346,14.0
1653071339.0830941,347,6.333333492279053
1653071347.1773179,348,6.0
1653071356.8039894,349,5.0
1653071363.7303712,350,6.0
1653071374.038208,351,6.666666507720947
1653071382.5298095,352,6.333333492279053
1653071392.055492,353,5.666666507720947
1653071398.6820612,354,7.333333492279053
1653071408.2084777,355,4.333333492279053
1653071414.9163766,356,5.333333492279053
1653071424.8301282,357,15.666666984558105
1653071433.05019,358,7.333333492279053
1653071443.1819007,359,3.6666667461395264
1653071451.2536023,360,6.333333492279053
1653071457.7103045,361,5.333333492279053
1653071468.247038,362,3.6666667461395264
1653071475.6708822,363,7.666666507720947
1653071485.2249877,364,0.0
1653071491.932081,365,10.666666984558105
1653071502.1598127,366,7.0
1653071508.7418165,367,4.666666507720947
1653071518.7741616,368,9.666666984558105
1653071526.1191473,369,5.333333492279053
1653071535.8409944,370,5.666666507720947
1653071543.4369056,371,5.333333492279053
1653071554.2366776,372,8.0
1653071561.716066,373,4.0
1653071572.1637416,374,12.333333015441895
1653071579.2294118,375,7.333333492279053
1653071589.4003215,376,7.0
1653071596.4146109,377,3.6666667461395264
1653071606.9867816,378,7.666666507720947
1653071615.071277,379,6.666666507720947
1653071621.5824056,380,10.0
1653071632.9705794,381,9.666666984558105
1653071639.5235214,382,8.666666984558105
1653071649.1256511,383,13.0
1653071656.5399702,384,10.333333015441895
1653071666.9281323,385,8.666666984558105
1653071673.6399217,386,6.333333492279053
1653071683.2739913,387,8.0
1653071690.327155,388,6.0
1653071700.7102952,389,6.666666507720947
1653071707.3776352,390,9.333333015441895
1653071717.209213,391,5.666666507720947
1653071723.9290266,392,7.0
1653071733.8130977,393,8.666666984558105
1653071740.520143,394,3.0
1653071750.7124276,395,6.666666507720947
1653071757.5162861,396,2.6666667461395264
1653071770.1106098,397,6.0
1653071776.8441968,398,5.0
1653071788.9828796,399,3.6666667461395264
1653071796.275006,400,10.333333015441895
1653071804.2660284,401,7.666666507720947
1653071814.7805068,402,2.0
1653071821.720987,403,17.0
1653071831.8922162,404,7.333333492279053
1653071840.2206593,405,10.333333015441895
1653071850.3618581,406,1.0
1653071857.1475692,407,12.0
1653071868.904317,408,6.333333492279053
1653071875.5736241,409,7.333333492279053
1653071887.1560404,410,8.666666984558105
1653071894.0999515,411,2.3333332538604736
1653071905.1765356,412,0.0
1653071912.568446,413,8.666666984558105
1653071923.441944,414,8.333333015441895
1653071930.8264084,415,14.333333015441895
1653071940.7356484,416,19.0
1653071948.3114083,417,12.666666984558105
1653071959.384004,418,5.333333492279053
1653071966.7811508,419,16.33333396911621
1653071974.7786286,420,10.333333015441895
1653071985.002014,421,8.333333015441895
1653071992.4141939,422,3.6666667461395264
1653072002.9856274,423,5.333333492279053
1653072010.3035786,424,22.0
1653072020.199762,425,10.333333015441895
1653072027.003246,426,12.666666984558105
1653072036.8948784,427,10.0
1653072044.6092234,428,1.6666666269302368
1653072054.48997,429,12.666666984558105
1653072063.729774,430,15.333333015441895
1653072073.5667,431,8.666666984558105
1653072081.7225835,432,2.6666667461395264
1653072091.9942398,433,5.0
1653072099.3397174,434,7.0
1653072110.7447991,435,6.666666507720947
1653072117.3888764,436,3.6666667461395264
1653072128.9474597,437,9.0
1653072135.5592875,438,3.3333332538604736
1653072145.835376,439,4.333333492279053
1653072153.6651378,440,6.333333492279053
1653072160.285788,441,4.0
1653072170.9301438,442,2.6666667461395264
1653072177.7708282,443,2.6666667461395264
1653072189.2868848,444,2.6666667461395264
1653072195.9606128,445,4.333333492279053
1653072207.0187333,446,3.6666667461395264
1653072214.0450737,447,13.333333015441895
1653072225.4667275,448,4.0
1653072233.1389205,449,6.0
1653072243.7152414,450,4.666666507720947
1653072251.487968,451,2.3333332538604736
1653072261.1725922,452,5.333333492279053
1653072268.1261752,453,8.0
1653072278.7445934,454,8.333333015441895
1653072285.5181284,455,11.666666984558105
1653072296.877607,456,3.6666667461395264
1653072303.5248978,457,5.666666507720947
1653072314.0512373,458,3.6666667461395264
1653072320.5722728,459,5.333333492279053
1653072327.4390948,460,9.666666984558105
1653072337.203716,461,13.666666984558105
1653072343.947422,462,7.333333492279053
1653072353.8170927,463,4.666666507720947
1653072361.0745063,464,4.333333492279053
1653072371.1149197,465,5.666666507720947
1653072378.1903026,466,6.0
1653072388.6526883,467,7.0
1653072395.200136,468,6.666666507720947
1653072405.6758518,469,4.0
1653072413.14177,470,7.666666507720947
1653072423.7371387,471,18.66666603088379
1653072430.9985416,472,8.0
1653072441.947288,473,3.6666667461395264
1653072448.6508653,474,4.0
1653072458.8274286,475,2.6666667461395264
1653072466.4203029,476,3.3333332538604736
1653072477.3315146,477,0.6666666865348816
1653072484.7172408,478,4.666666507720947
1653072496.7865224,479,8.0
1653072504.01036,480,3.0
1653072512.1024914,481,0.6666666865348816
1653072521.9578714,482,1.0
1653072528.9812717,483,0.3333333432674408
1653072539.8772597,484,1.3333333730697632
1653072546.7711306,485,2.3333332538604736
1653072558.2763383,486,0.6666666865348816
1653072564.892666,487,5.0
1653072576.058762,488,4.0
1653072583.0744379,489,5.666666507720947
1653072592.5211256,490,5.333333492279053
1653072600.7139962,491,10.0
1653072610.4794838,492,9.666666984558105
1653072618.171302,493,7.0
1653072628.668742,494,6.333333492279053
1653072635.6046574,495,6.0
1653072645.8754573,496,6.333333492279053
1653072653.0731153,497,5.666666507720947
1653072662.7499971,498,6.333333492279053
1653072669.5587945,499,4.666666507720947
1653072675.994612,500,13.666666984558105
1653072685.7346346,501,9.0
1653072692.2596793,502,7.666666507720947
1653072702.7312672,503,6.333333492279053
1653072710.2216077,504,7.333333492279053
1653072719.800385,505,5.0
1653072727.519679,506,5.0
1653072738.363804,507,3.0
1653072745.5826843,508,7.0
1653072756.58934,509,6.666666507720947
1653072763.5272875,510,5.666666507720947
1653072774.3744512,511,2.0
1653072781.6366146,512,0.6666666865348816
1653072792.1137493,513,7.333333492279053
1653072799.6873538,514,5.333333492279053
1653072810.1392033,515,8.0
1653072816.7794344,516,4.0
1653072827.630543,517,7.0
1653072834.327679,518,5.666666507720947
1653072846.9251978,519,0.3333333432674408
1653072853.5539343,520,4.0
1653072861.5486295,521,4.0
1653072871.4721947,522,7.0
1653072879.0495033,523,3.0
1653072889.7549825,524,3.3333332538604736
1653072897.1453154,525,1.0
1653072907.7124927,526,1.6666666269302368
1653072914.357295,527,6.333333492279053
1653072925.9455335,528,0.3333333432674408
1653072932.6871293,529,4.333333492279053
1653072944.369603,530,11.333333015441895
1653072950.9905338,531,2.6666667461395264
1653072962.1020572,532,3.0
1653072968.9766157,533,5.666666507720947
1653072979.311156,534,4.333333492279053
1653072986.6769207,535,1.3333333730697632
1653072998.1955218,536,10.333333015441895
1653073006.0687275,537,2.3333332538604736
1653073017.039408,538,4.666666507720947
1653073023.6523507,539,8.666666984558105
1653073030.4432504,540,8.0
1653073040.5018072,541,1.6666666269302368
1653073048.0283172,542,8.0
1653073057.7065592,543,5.666666507720947
1653073064.3744123,544,4.666666507720947
1653073073.9795563,545,7.333333492279053
1653073080.7711709,546,10.333333015441895
1653073090.4220548,547,9.666666984558105
1653073098.8542538,548,2.0
1653073108.6712708,549,8.0
1653073116.272683,550,8.0
1653073126.8215516,551,4.666666507720947
1653073134.1521494,552,5.333333492279053
1653073144.9570103,553,0.6666666865348816
1653073151.9712985,554,3.0
1653073163.193497,555,5.0
1653073169.8766334,556,9.0
1653073180.3678076,557,3.6666667461395264
1653073187.9121146,558,14.0
1653073198.1704996,559,9.333333015441895
1653073206.4762433,560,6.0
1653073213.1413012,561,5.333333492279053
1653073223.0207977,562,2.0
1653073231.2340388,563,8.666666984558105
1653073241.164925,564,8.333333015441895
1653073249.4914758,565,3.3333332538604736
1653073259.1856208,566,8.0
1653073267.505658,567,4.333333492279053
1653073277.1424832,568,1.0
1653073283.9447355,569,0.6666666865348816
1653073293.7241988,570,7.666666507720947
1653073300.2503371,571,11.0
1653073310.1149702,572,1.6666666269302368
1653073317.8343983,573,4.0
1653073328.0465643,574,5.333333492279053
1653073336.3280473,575,1.6666666269302368
1653073346.3436315,576,1.6666666269302368
1653073353.8518128,577,1.0
1653073364.7947283,578,0.3333333432674408
1653073371.6415153,579,16.33333396911621
1653073378.336849,580,1.0
1653073388.0341296,581,4.333333492279053
1653073395.5912457,582,12.0
1653073405.6038756,583,9.666666984558105
1653073413.176735,584,6.333333492279053
1653073423.5229533,585,4.666666507720947
1653073430.230603,586,7.666666507720947
1653073441.1495037,587,5.333333492279053
1653073448.428697,588,10.0
1653073458.2557023,589,4.666666507720947
1653073465.6909401,590,5.666666507720947
1653073475.6442695,591,3.3333332538604736
1653073483.749878,592,6.666666507720947
1653073493.8144233,593,7.0
1653073501.707288,594,2.6666667461395264
1653073512.1700625,595,14.0
1653073519.4266014,596,8.0
1653073529.2174923,597,4.666666507720947
1653073536.6403298,598,6.666666507720947
1653073546.45047,599,5.666666507720947
1653073553.9735022,600,6.666666507720947
1653073560.8183308,601,6.0
1653073571.3958137,602,4.0
1653073578.7818444,603,9.333333015441895
1653073588.497977,604,1.6666666269302368
1653073595.8534443,605,5.666666507720947
1653073605.581589,606,4.666666507720947
1653073613.1795967,607,1.6666666269302368
1653073623.1692927,608,7.666666507720947
1653073629.6969388,609,4.0
1653073639.4918766,610,1.6666666269302368
1653073646.1598592,611,3.6666667461395264
1653073656.2392778,612,3.6666667461395264
1653073664.54059,613,9.333333015441895
1653073674.6639686,614,5.0
1653073681.3273618,615,5.0
1653073692.7765381,616,4.0
1653073699.4849033,617,2.0
1653073709.7119374,618,7.666666507720947
1653073716.676076,619,0.3333333432674408
1653073723.944957,620,5.666666507720947
1653073734.7531817,621,3.6666667461395264
1653073741.4861646,622,2.6666667461395264
1653073752.1745577,623,6.333333492279053
1653073759.55445,624,0.0
1653073770.5685163,625,1.6666666269302368
1653073777.2484727,626,2.3333332538604736
1653073789.1528704,627,0.0
1653073795.914143,628,0.0
1653073807.462923,629,2.3333332538604736
1653073814.3294356,630,3.6666667461395264
1653073825.5901358,631,2.0
1653073832.5357916,632,5.666666507720947
1653073844.2793858,633,2.3333332538604736
1653073851.2474635,634,3.6666667461395264
1653073861.8910544,635,1.0
1653073869.8921337,636,11.666666984558105
1653073879.676056,637,11.333333015441895
1653073888.0381515,638,2.3333332538604736
1653073897.857954,639,12.333333015441895
1653073905.9471343,640,9.0
1653073913.1167505,641,10.666666984558105
1653073923.0542946,642,6.333333492279053
1653073930.4168591,643,4.666666507720947
1653073940.819213,644,3.0
1653073947.5851388,645,0.0
1653073957.4604406,646,3.3333332538604736
1653073964.0246837,647,1.0
1653073974.1022506,648,0.6666666865348816
1653073982.5710876,649,4.0
1653073992.4744577,650,4.333333492279053
1653073999.1830657,651,6.666666507720947
1653074009.0281549,652,3.3333332538604736
1653074016.517893,653,9.333333015441895
1653074027.3743403,654,5.333333492279053
1653074034.1422513,655,9.666666984558105
1653074044.4669418,656,3.0
1653074052.2039409,657,0.3333333432674408
1653074063.257453,658,8.0
1653074070.422829,659,2.0
1653074078.9120302,660,5.0
1653074089.2143962,661,4.0
1653074097.077312,662,8.333333015441895
1653074108.4324179,663,4.666666507720947
1653074117.002655,664,0.0
1653074127.7916365,665,2.0
1653074136.981693,666,0.3333333432674408
1653074148.445583,667,2.0
1653074155.8963041,668,1.6666666269302368
1653074166.1982977,669,2.0
1653074174.0901551,670,5.0
1653074183.9178052,671,3.6666667461395264
1653074191.1260486,672,5.0
1653074202.1095479,673,6.666666507720947
1653074210.1996458,674,7.666666507720947
1653074221.1537697,675,7.666666507720947
1653074229.4707098,676,7.0
1653074239.4131775,677,8.0
1653074246.513939,678,5.666666507720947
1653074256.6520557,679,5.666666507720947
1653074264.2245626,680,17.0
1653074270.990322,681,9.333333015441895
1653074281.0578809,682,8.666666984558105
1653074288.0169816,683,8.333333015441895
1653074298.8176072,684,14.666666984558105
1653074306.5429358,685,5.0
1653074316.8744013,686,5.333333492279053
1653074325.0451612,687,9.333333015441895
1653074335.037524,688,3.6666667461395264
1653074344.154859,689,5.333333492279053
1653074354.2485688,690,12.333333015441895
1653074362.1554394,691,14.0
1653074372.0859609,692,7.0
1653074379.0274837,693,4.666666507720947
1653074389.0070558,694,12.0
1653074395.8077836,695,6.333333492279053
1653074406.381598,696,8.333333015441895
1653074413.7468276,697,6.666666507720947
1653074423.4605348,698,8.0
1653074430.3142438,699,11.0
1653074437.4728227,700,10.0
1653074448.287016,701,6.666666507720947
1653074454.936069,702,2.6666667461395264
1653074465.955909,703,7.333333492279053
1653074474.042045,704,5.0
1653074484.8571057,705,8.0
1653074491.7351446,706,20.33333396911621
1653074503.2624216,707,2.3333332538604736
1653074510.0515625,708,1.0
1653074520.609965,709,5.0
1653074528.7015269,710,1.3333333730697632
1653074539.8418822,711,0.6666666865348816
1653074547.042379,712,0.6666666865348816
1653074558.1153953,713,0.6666666865348816
1653074565.2851958,714,3.6666667461395264
1653074576.494275,715,7.666666507720947
1653074583.4278982,716,20.33333396911621
1653074593.5886652,717,17.0
1653074600.3941066,718,13.666666984558105
1653074610.4162698,719,13.666666984558105
1653074617.363207,720,13.666666984558105
1653074625.3566349,721,8.666666984558105
1653074635.1441095,722,17.66666603088379
1653074642.5845947,723,14.666666984558105
1653074652.7977023,724,9.0
1653074660.146635,725,7.0
1653074670.2392468,726,7.333333492279053
1653074678.567289,727,19.66666603088379
1653074688.42582,728,13.666666984558105
1653074696.2507935,729,11.0
1653074706.9097178,730,14.0
1653074713.690096,731,9.0
1653074723.9390206,732,7.666666507720947
1653074730.9990184,733,9.666666984558105
1653074741.1275718,734,8.666666984558105
1653074747.7275305,735,9.333333015441895
1653074759.4917939,736,8.0
1653074766.272533,737,17.0
1653074776.2104902,738,6.0
1653074784.2744844,739,12.666666984558105
1653074790.9769614,740,8.666666984558105
1653074801.7296505,741,10.333333015441895
1653074808.4634624,742,6.666666507720947
1653074818.7792907,743,8.0
1653074827.6408138,744,9.333333015441895
1653074837.626863,745,13.666666984558105
1653074845.6665697,746,8.333333015441895
1653074855.3859677,747,10.333333015441895
1653074862.9032395,748,12.666666984558105
1653074873.2870808,749,10.0
1653074879.9603014,750,9.666666984558105
1653074891.0875251,751,8.666666984558105
1653074899.7813103,752,9.333333015441895
1653074911.459343,753,8.0
1653074918.3967118,754,5.333333492279053
1653074928.3404548,755,10.333333015441895
1653074935.1869578,756,12.666666984558105
1653074947.0260193,757,12.0
1653074953.827944,758,8.666666984558105
1653074965.729842,759,7.666666507720947
1653074972.8762736,760,11.0
1653074981.306573,761,7.0
1653074993.325157,762,7.666666507720947
1653075000.3027022,763,7.0
1653075010.780473,764,6.333333492279053
1653075019.0604749,765,6.333333492279053
1653075031.291587,766,5.0
1653075038.1537175,767,2.3333332538604736
1653075050.1996357,768,8.0
1653075057.1672275,769,1.3333333730697632
1653075068.1825871,770,8.333333015441895
1653075075.3404412,771,7.0
1653075086.2986774,772,1.0
1653075093.2409399,773,5.333333492279053
1653075104.163153,774,5.0
1653075111.7584243,775,8.666666984558105
1653075124.874052,776,4.333333492279053
1653075133.4956403,777,5.0
1653075143.4371407,778,8.333333015441895
1653075151.7173038,779,7.666666507720947
1653075159.6343703,780,6.333333492279053
1653075170.8900554,781,9.666666984558105
1653075178.397949,782,5.0
1653075189.9736552,783,13.333333015441895
1653075197.9282603,784,5.333333492279053
1653075208.1412086,785,7.333333492279053
1653075214.853312,786,6.0
1653075224.5652854,787,7.333333492279053
1653075231.6601098,788,5.666666507720947
1653075242.6565695,789,5.666666507720947
1653075250.739911,790,5.666666507720947
1653075261.544022,791,8.0
1653075268.8649395,792,8.666666984558105
