Wall_time,Episodes,Reward
1653602692.1592577,197,-5.300000190734863
1653602693.2384222,198,-3.700000047683716
1653602694.985229,199,1.2953251600265503
1653602696.1187313,200,-5.300000190734863
1653602697.9784791,201,-4.0
1653602699.9133065,202,4.453791618347168
1653602701.1151428,203,-4.400000095367432
1653602703.0256064,204,-1.8371360301971436
1653602704.2798653,205,-0.7811176776885986
1653602706.0745742,206,1.9773775339126587
1653602707.145465,207,5.668894290924072
1653602708.8784037,208,0.050005245953798294
1653602709.9334915,209,-1.6203621625900269
1653602711.691454,210,1.0773775577545166
1653602712.7623396,211,3.917020559310913
1653602714.6431928,212,-2.0
1653602716.390087,213,3.956051826477051
1653602717.4872038,214,-1.2665133476257324
1653602719.256763,215,1.1692150831222534
1653602720.3125186,216,4.758455276489258
1653602722.2518847,217,-1.2881017923355103
1653602723.428882,218,2.113299608230591
1653602725.4073174,219,-0.14083246886730194
1653602726.5640492,220,-2.299999952316284
1653602728.3740003,221,2.907015323638916
1653602729.660406,222,-2.5
1653602731.4756093,223,4.9187912940979
1653602733.3977451,224,5.500172138214111
1653602734.6071296,225,5.757221698760986
1653602736.477008,226,-1.7940819263458252
1653602737.584592,227,1.3820291757583618
1653602739.3402338,228,7.414515495300293
1653602740.4404294,229,1.8390957117080688
1653602742.1981857,230,5.31801176071167
1653602743.2486262,231,3.607973575592041
1653602744.9841337,232,-2.9000000953674316
1653602746.0407207,233,3.6869029998779297
1653602747.8094335,234,6.079418659210205
1653602749.5951493,235,2.222773790359497
1653602750.651853,236,0.7960782647132874
1653602752.3577812,237,2.307973623275757
1653602753.4021723,238,-1.5795344114303589
1653602755.1588557,239,0.2788694202899933
1653602756.2663429,240,2.5485658645629883
1653602758.0553818,241,-1.6714823246002197
1653602759.0975933,242,9.189047813415527
1653602761.0462766,243,-3.5
1653602762.1466155,244,0.2228253185749054
1653602763.8920608,245,5.406476974487305
1653602765.6919937,246,1.8901164531707764
1653602766.8009417,247,1.677377462387085
1653602768.6273115,248,9.641700744628906
1653602769.8642998,249,3.7289347648620605
1653602771.7579339,250,7.171419620513916
1653602772.8541934,251,3.7384285926818848
1653602774.6439068,252,-2.0
1653602775.751161,253,2.6315019130706787
1653602777.6618328,254,2.3489668369293213
1653602779.502516,255,-0.17616552114486694
1653602780.6040602,256,-0.0018278206698596478
1653602782.3988268,257,-0.8188863396644592
1653602783.633273,258,3.5406816005706787
1653602785.4759097,259,3.907991886138916
1653602786.5951076,260,0.9083302021026611
1653602788.4318683,261,-1.600000023841858
1653602789.5958939,262,-1.600000023841858
1653602791.5239077,263,5.1152024269104
1653602792.6480732,264,1.3378249406814575
1653602794.4844625,265,-2.0
1653602796.2603056,266,-0.08189800381660461
1653602797.395735,267,2.8847551345825195
1653602799.2041686,268,4.022864818572998
1653602800.2922778,269,9.03104019165039
1653602802.137684,270,-2.200000047683716
1653602803.2320595,271,4.100515365600586
1653602805.1576,272,-0.06066643446683884
1653602806.2372496,273,2.335434675216675
1653602808.0578318,274,5.529364109039307
1653602809.297959,275,1.955895185470581
1653602811.2095017,276,4.67495584487915
1653602813.120953,277,6.057690143585205
1653602814.233917,278,8.035765647888184
1653602816.0704863,279,-0.7651516199111938
1653602817.2836547,280,3.1878230571746826
1653602819.1702905,281,4.301211833953857
1653602820.324383,282,8.457108497619629
1653602822.0928292,283,-1.899999976158142
1653602823.1680324,284,3.9892756938934326
1653602824.9652667,285,0.3760218918323517
1653602826.0538025,286,1.4146002531051636
1653602827.7950554,287,-2.0999999046325684
1653602829.518649,288,3.8274013996124268
1653602830.6597865,289,4.7886738777160645
1653602832.4019027,290,3.596972703933716
1653602833.4595006,291,5.387448310852051
1653602835.2279017,292,7.346044540405273
1653602836.319776,293,2.516608238220215
1653602838.07909,294,5.4989752769470215
1653602839.1275144,295,2.709044933319092
1653602840.8851597,296,3.759404182434082
1653602841.9357781,297,-0.01459626853466034
1653602843.6965353,298,5.351544380187988
1653602845.4168358,299,2.7696213722229004
1653602846.5847595,300,-0.06454231590032578
1653602848.6304834,301,3.2002615928649902
1653602849.7070148,302,8.477542877197266
1653602851.4740188,303,-3.4000000953674316
1653602852.5353322,304,2.7315573692321777
1653602854.3223562,305,1.783809781074524
1653602855.499101,306,-0.25305092334747314
1653602857.4205728,307,1.3454606533050537
1653602858.4906337,308,0.2534530460834503
1653602860.2493398,309,1.1733100414276123
1653602862.0105696,310,2.7936880588531494
1653602863.130084,311,6.662586212158203
1653602865.0271137,312,2.1144118309020996
1653602866.13245,313,-1.1196668148040771
1653602867.8937232,314,1.41793954372406
1653602869.0606048,315,5.808871269226074
1653602870.8705409,316,2.8154380321502686
1653602871.97689,317,-0.048222865909338
1653602874.0494025,318,1.6530609130859375
1653602875.8751514,319,5.305078506469727
1653602876.941903,320,-2.5411734580993652
1653602878.7773201,321,2.8788726329803467
1653602879.945457,322,2.9636402130126953
1653602881.8028412,323,2.177377462387085
1653602882.9105334,324,2.8369884490966797
1653602884.800054,325,2.7828986644744873
1653602885.9135468,326,3.4666366577148438
1653602887.7761834,327,2.8843348026275635
1653602888.8399882,328,5.007973670959473
1653602890.7927468,329,5.637679100036621
1653602892.7295778,330,1.6335927248001099
1653602893.812363,331,0.4506347179412842
1653602895.7143624,332,7.389791488647461
1653602896.866621,333,5.468946933746338
1653602898.660219,334,0.6320188045501709
1653602899.753445,335,7.030313014984131
1653602901.5924833,336,1.088789463043213
1653602902.6729944,337,1.6722437143325806
1653602904.4522424,338,0.5859207510948181
1653602905.541154,339,6.096890926361084
1653602907.5537918,340,7.994400501251221
1653602909.3090158,341,5.8546342849731445
1653602910.433524,342,9.54162311553955
1653602912.162987,343,4.858390808105469
1653602913.2208276,344,3.7922918796539307
1653602915.135513,345,0.7142724394798279
1653602916.2959518,346,-2.0
1653602918.1891146,347,4.845005512237549
1653602919.2605195,348,1.8595203161239624
1653602921.073678,349,5.534877777099609
1653602922.1436713,350,1.0440441370010376
1653602923.9606497,351,-2.9000000953674316
1653602925.8154554,352,-2.5
1653602926.9052982,353,0.7511205077171326
1653602928.7988236,354,2.6003258228302
1653602929.8816097,355,2.806767463684082
1653602931.6762297,356,-1.941435694694519
1653602932.7522786,357,2.564950704574585
1653602934.5597517,358,-2.112642526626587
1653602935.74001,359,4.8156352043151855
1653602937.6303113,360,0.8919336795806885
1653602938.8139212,361,3.632976531982422
1653602940.716244,362,0.6430860161781311
1653602942.4962945,363,7.937945365905762
1653602943.5337806,364,3.058147668838501
1653602945.3154523,365,2.4478085041046143
1653602946.4779274,366,4.252608299255371
1653602948.2643816,367,7.304755210876465
1653602949.326116,368,3.8159568309783936
1653602951.0923834,369,2.07450008392334
1653602952.2341888,370,3.976992607116699
1653602954.176481,371,-2.0
1653602955.2498786,372,-0.6756017804145813
1653602957.4590778,373,2.707512855529785
1653602959.3376124,374,9.958683967590332
1653602960.4663134,375,-1.100000023841858
1653602962.4699922,376,0.5532655715942383
1653602963.6075811,377,5.395569324493408
1653602965.6033242,378,-1.399999976158142
1653602966.7071977,379,-2.0999999046325684
1653602968.432163,380,1.2591484785079956
1653602969.511979,381,7.752213954925537
1653602971.3540483,382,0.24947550892829895
1653602973.113895,383,2.498565196990967
1653602974.141513,384,-0.8999999761581421
1653602975.899761,385,0.4617769718170166
1653602976.9474573,386,-1.100000023841858
1653602978.7383277,387,2.7221171855926514
1653602979.8137178,388,-0.876165509223938
1653602981.6446285,389,-1.5
1653602982.7532804,390,0.315723717212677
1653602984.5649889,391,6.268476486206055
1653602985.6632047,392,1.994747281074524
1653602987.4489553,393,-1.2000000476837158
1653602989.2376194,394,-0.6693856120109558
1653602990.3250093,395,-0.5414356589317322
1653602992.1073444,396,-0.8999999761581421
1653602993.2071106,397,0.08242940157651901
1653602995.000062,398,1.1908938884735107
1653602996.0786514,399,1.9826096296310425
1653602997.8800008,400,-1.899999976158142
1653602998.9406745,401,2.6913976669311523
1653603000.708109,402,1.0575156211853027
1653603001.7732255,403,1.596312403678894
1653603003.6135044,404,5.490462303161621
1653603005.4872491,405,0.018882323056459427
1653603006.5731857,406,4.352128982543945
1653603008.335146,407,0.6796378493309021
1653603009.4255264,408,1.7886179685592651
1653603011.1757624,409,5.276401519775391
1653603012.258558,410,-0.5858262181282043
1653603014.078741,411,1.8627461194992065
1653603015.1366677,412,5.493850231170654
1653603016.901326,413,1.0613826513290405
1653603017.9722555,414,1.1257816553115845
1653603019.8059254,415,4.093921184539795
1653603021.6513178,416,1.8062248229980469
1653603022.7647502,417,2.556480646133423
1653603024.5950415,418,-1.2000000476837158
1653603025.6665425,419,1.4488905668258667
1653603027.4924517,420,1.2222309112548828
1653603028.5550864,421,0.6975070834159851
1653603030.350312,422,1.5144481658935547
1653603031.4389434,423,1.6591485738754272
1653603033.1461701,424,2.954632043838501
1653603034.250712,425,4.12631368637085
1653603036.005604,426,-0.699999988079071
1653603037.787786,427,5.159646987915039
1653603038.8675923,428,-3.4000000953674316
1653603040.6319473,429,5.746209621429443
1653603041.723374,430,2.0484092235565186
1653603043.494751,431,1.7385510206222534
1653603044.5926106,432,1.5380271673202515
1653603046.3375456,433,2.217759609222412
1653603047.3778188,434,-2.299999952316284
1653603049.1991138,435,-1.9266808032989502
1653603050.2631657,436,1.4850877523422241
1653603052.0444126,437,2.130892753601074
1653603053.819201,438,-0.40116551518440247
1653603054.9158986,439,0.1028183177113533
1653603056.7239556,440,-0.7218278050422668
1653603057.8199804,441,-2.700000047683716
1653603059.6098328,442,-1.7999999523162842
1653603060.80811,443,3.638681411743164
1653603062.576893,444,2.3683111667633057
1653603063.6703684,445,1.0330641269683838
1653603065.5156407,446,3.1070938110351562
1653603067.2880478,447,2.549421548843384
1653603068.330284,448,-0.09858065843582153
1653603070.0881653,449,3.692453384399414
1653603071.165361,450,9.850172996520996
1653603072.9474816,451,0.7111918926239014
1653603074.0106168,452,0.9723972082138062
1653603075.8506093,453,1.3669896125793457
1653603076.9397807,454,2.837151050567627
1653603078.6703637,455,5.220523834228516
1653603079.8108354,456,3.4334497451782227
1653603081.7439952,457,2.558398723602295
1653603083.5307288,458,-1.2000000476837158
1653603084.6175168,459,2.99253511428833
1653603086.413381,460,3.6166763305664062
1653603087.6086037,461,5.780830383300781
1653603089.470756,462,-0.9218277931213379
1653603090.5572407,463,2.5708487033843994
1653603092.3333743,464,-2.200000047683716
1653603093.4115903,465,4.134899139404297
1653603095.1991367,466,4.094531536102295
1653603096.2917688,467,2.4424147605895996
1653603098.0553367,468,-0.8516356945037842
1653603099.7860217,469,-0.36454230546951294
1653603100.8473387,470,-0.9714823961257935
1653603102.6547577,471,1.8613826036453247
1653603103.7010446,472,2.411341428756714
1653603105.6186264,473,1.5203450918197632
1653603106.7382472,474,4.889782428741455
1653603108.5129619,475,-0.5554592609405518
1653603109.6178575,476,3.970371723175049
1653603111.4188914,477,4.332283973693848
1653603112.525429,478,1.6544580459594727
1653603114.38099,479,2.471008777618408
1653603116.2646942,480,1.3725008964538574
1653603117.3921568,481,1.5503114461898804
1653603119.2632825,482,3.8143129348754883
1653603120.3846543,483,3.660325527191162
1653603122.3551314,484,2.6709697246551514
1653603123.5311232,485,4.022818088531494
1653603125.3323584,486,1.7156193256378174
1653603126.4322305,487,1.9848014116287231
1653603128.2349322,488,8.618795394897461
1653603129.360378,489,1.350530982017517
1653603131.1633463,490,2.7497568130493164
1653603133.1360505,491,3.7654123306274414
1653603134.4520228,492,1.7485365867614746
1653603136.2279327,493,2.5368599891662598
1653603137.3454866,494,4.213439464569092
1653603139.1541088,495,1.1821717023849487
1653603140.2667785,496,1.531468152999878
1653603142.0817103,497,1.9481775760650635
1653603143.2062073,498,1.0905832052230835
1653603145.1499074,499,4.385220527648926
1653603146.2524855,500,2.557468891143799
1653603148.0746312,501,1.7226406335830688
1653603149.8682735,502,1.6905831098556519
1653603150.9453049,503,2.503851890563965
1653603152.770482,504,4.731001377105713
1653603153.841142,505,0.5321822166442871
1653603155.650177,506,0.9232784509658813
1653603156.7478392,507,1.3880678415298462
1653603158.5633905,508,3.795663356781006
1653603159.6594052,509,2.3146021366119385
1653603161.4765847,510,3.4035916328430176
1653603163.26027,511,2.3243491649627686
1653603164.299203,512,0.0028183208778500557
1653603166.115723,513,2.9757168292999268
1653603167.198246,514,3.783026933670044
1653603168.9793863,515,3.727498769760132
1653603170.142603,516,3.3123598098754883
1653603171.956854,517,6.188059329986572
1653603173.050911,518,6.491786479949951
1653603174.8562999,519,2.8607876300811768
1653603175.9377966,520,3.350188732147217
1653603177.712209,521,4.5353617668151855
1653603179.5517552,522,3.2200393676757812
1653603180.621873,523,2.2459163665771484
1653603182.452,524,5.589428901672363
1653603183.5823693,525,8.738472938537598
1653603185.3942173,526,1.6069390773773193
1653603186.4619648,527,-1.2999999523162842
1653603188.278738,528,1.9967018365859985
1653603189.3652794,529,0.5324033498764038
1653603191.1408339,530,-1.610644817352295
1653603192.244469,531,1.1296378374099731
1653603194.0742972,532,11.298805236816406
1653603195.9012156,533,3.135856866836548
1653603197.0019317,534,2.8447937965393066
1653603198.824334,535,3.1443111896514893
1653603199.9327073,536,-2.4000000953674316
1653603201.750181,537,1.0625380277633667
1653603202.8714428,538,3.5769851207733154
1653603204.6772125,539,4.295849800109863
1653603205.7983189,540,1.279158353805542
1653603207.6102407,541,1.460567831993103
1653603208.7174344,542,4.2797465324401855
1653603210.5982182,543,-0.06057363003492355
1653603212.3973322,544,-0.900543749332428
1653603213.490546,545,9.611034393310547
1653603215.3526518,546,6.562752723693848
1653603216.464792,547,-0.8606664538383484
1653603218.2540667,548,1.5817463397979736
1653603219.3885925,549,2.4836888313293457
1653603221.239434,550,2.4954702854156494
1653603222.5579948,551,1.6566556692123413
1653603224.421354,552,8.562491416931152
1653603225.55358,553,-2.5
1653603227.3901885,554,3.914811611175537
1653603229.2112143,555,-2.5999999046325684
1653603230.3097997,556,1.8144632577896118
1653603232.122841,557,-1.5365954637527466
1653603233.2620015,558,1.6994541883468628
1653603235.0856264,559,2.8414180278778076
1653603236.205014,560,5.708579063415527
1653603238.0431108,561,3.307159662246704
1653603239.1328192,562,0.8238344788551331
1653603240.9871688,563,0.6498769521713257
1653603242.099947,564,-1.2999999523162842
1653603243.9200892,565,-0.800000011920929
1653603245.7694447,566,-0.5
1653603246.8625247,567,5.033315181732178
1653603248.6810122,568,1.9723972082138062
1653603249.826222,569,2.1613826751708984
1653603251.7072756,570,1.8484092950820923
1653603252.8080158,571,5.700427532196045
1653603254.6982543,572,2.6462419033050537
1653603255.898824,573,2.4124138355255127
1653603257.7248755,574,0.4181019961833954
1653603259.5998352,575,1.5519838333129883
1653603260.6984878,576,3.0665111541748047
1653603262.6101737,577,6.632218837738037
1653603263.7321746,578,0.30281832814216614
1653603265.5946789,579,6.051417350769043
1653603266.7047858,580,8.577792167663574
1653603268.50721,581,9.147692680358887
1653603269.620394,582,3.3845462799072266
1653603271.4761076,583,0.7733192443847656
1653603272.617661,584,1.1859207153320312
1653603274.4640124,585,-0.4970495104789734
1653603276.2933376,586,1.17539381980896
1653603277.4150603,587,-1.600000023841858
1653603279.284978,588,0.6513147950172424
1653603280.4415698,589,0.6966485381126404
1653603282.337748,590,-0.3605863153934479
1653603283.4805577,591,2.6213440895080566
1653603285.3376317,592,0.11572372168302536
1653603286.4393623,593,2.2937207221984863
1653603288.28631,594,4.044635772705078
1653603289.3991778,595,4.501545429229736
1653603291.2564602,596,1.7736821174621582
1653603293.1364417,597,-1.0
1653603294.258723,598,4.113298416137695
1653603296.0827298,599,0.14911161363124847
1653603297.2205586,600,-0.8999999761581421
1653603299.0371587,601,-1.2999999523162842
1653603300.137532,602,3.2913975715637207
1653603302.0120928,603,-0.18141965568065643
1653603303.160408,604,3.470848798751831
1653603304.9803398,605,2.0450332164764404
1653603306.1271338,606,5.014506816864014
1653603307.9660609,607,0.22812147438526154
1653603309.7556384,608,2.627377510070801
1653603310.8840737,609,-1.600000023841858
1653603312.7537134,610,2.0443809032440186
1653603313.87412,611,2.7199997901916504
1653603315.7359903,612,5.531878471374512
1653603316.8685913,613,-1.2239781618118286
1653603318.7045443,614,-0.5815227031707764
1653603319.8573873,615,-1.600000023841858
1653603321.7122512,616,0.36069026589393616
1653603322.8329344,617,-1.5
1653603324.7485883,618,-0.4493652880191803
1653603326.5847616,619,-2.299999952316284
1653603327.7014594,620,-1.7999999523162842
1653603329.605694,621,-1.899999976158142
1653603330.7164476,622,-0.38189801573753357
1653603332.6434996,623,-0.5
1653603333.8025255,624,0.19480691850185394
1653603335.6502042,625,-1.600000023841858
1653603336.7756186,626,-1.100000023841858
1653603338.6860712,627,0.6628639698028564
1653603339.7996733,628,1.7885793447494507
1653603341.664058,629,1.488579273223877
1653603343.528608,630,-0.6000000238418579
1653603344.6599944,631,5.4389801025390625
1653603346.4765568,632,0.23061436414718628
1653603347.5849173,633,-1.100000023841858
1653603349.4619482,634,-0.6000000238418579
1653603350.5810504,635,-0.10000000149011612
1653603352.443615,636,-0.4000000059604645
1653603353.5781357,637,1.1975071430206299
1653603355.4335816,638,-0.20000000298023224
1653603357.2947392,639,-0.4000000059604645
1653603358.3824801,640,4.277377605438232
1653603360.247642,641,-0.20000000298023224
1653603361.3792489,642,0.0
1653603363.2865639,643,-0.10000000149011612
1653603364.4070518,644,-0.10000000149011612
1653603366.3116174,645,2.322957754135132
1653603367.4441192,646,-0.30000001192092896
1653603369.2706735,647,1.2649846076965332
1653603370.4213057,648,4.477377414703369
1653603372.294015,649,0.9400118589401245
1653603374.2088916,650,-0.20000000298023224
1653603375.3731525,651,2.4852590560913086
1653603377.2162817,652,1.0760219097137451
1653603378.330364,653,-0.699999988079071
1653603380.189103,654,2.227377414703369
1653603381.3394184,655,4.706663131713867
1653603383.2264218,656,0.07294833660125732
1653603384.520159,657,1.1591485738754272
1653603386.3922641,658,3.3851382732391357
1653603387.5332115,659,-1.2000000476837158
1653603389.4441276,660,3.229522943496704
1653603391.3603427,661,5.687331199645996
1653603392.484578,662,-0.30000001192092896
1653603394.4252498,663,1.023834466934204
1653603395.5586402,664,2.6440441608428955
1653603397.453658,665,1.9429137706756592
1653603398.5886436,666,0.9487767815589905
1653603400.4473245,667,3.6471736431121826
1653603401.5631557,668,1.985920786857605
1653603403.469734,669,0.8028687238693237
1653603404.7846591,670,1.258826494216919
1653603406.9233747,671,3.3852591514587402
1653603408.8174613,672,1.985920786857605
1653603409.948647,673,0.0
1653603411.8351176,674,-0.10000000149011612
1653603412.99651,675,0.0
1653603415.0269618,676,-0.30000001192092896
1653603416.2148638,677,4.577733993530273
1653603418.1805577,678,0.5028687119483948
1653603419.324213,679,1.6885793209075928
1653603421.219565,680,1.3185803890228271
1653603422.3840556,681,4.453458309173584
1653603424.266703,682,-0.6000000238418579
1653603426.1711285,683,0.8811136484146118
1653603427.3203435,684,-0.2119748890399933
1653603429.1723053,685,2.5429139137268066
1653603430.2683284,686,-0.3162347078323364
1653603432.2172992,687,3.044044256210327
1653603433.3395333,688,4.044044017791748
1653603435.2409513,689,1.5822694301605225
1653603436.4296913,690,1.6484092473983765
1653603438.3163178,691,0.33201882243156433
1653603439.4483085,692,1.3440442085266113
1653603441.3771029,693,2.4440441131591797
1653603443.2419722,694,2.4741668701171875
1653603444.4324133,695,2.3320188522338867
1653603446.3386025,696,1.1285176277160645
1653603447.4948342,697,-1.399999976158142
1653603449.3956265,698,1.0822694301605225
1653603450.5559742,699,1.9014192819595337
1653603452.4737573,700,1.8028182983398438
1653603453.6489441,701,1.023834466934204
1653603455.5996528,702,1.9484093189239502
1653603457.5268447,703,0.8823903799057007
1653603458.624771,704,-0.6000000238418579
1653603460.560926,705,2.7484092712402344
1653603461.6968727,706,1.888579249382019
1653603463.6348457,707,1.9014192819595337
1653603464.7999334,708,3.3273775577545166
1653603466.668807,709,-0.6000000238418579
1653603467.8063421,710,2.87416672706604
1653603469.7373674,711,1.523834466934204
1653603470.8975196,712,1.1585643291473389
1653603472.7908366,713,1.985920786857605
1653603474.7674186,714,2.2320187091827393
1653603475.9244065,715,0.0
1653603477.8839066,716,1.290975570678711
