time,Episodes,Reward
1653747750.4985604,4,4.163455009460449
1653747774.4479704,18,6.096244812011719
1653747787.6125891,26,6.247102737426758
1653747789.655223,27,6.279050827026367
1653747811.5853293,40,6.463142395019531
1653747825.388115,47,6.373631954193115
1653747826.6086323,48,6.504042148590088
1653747851.709583,62,7.13731050491333
1653747853.9277074,63,7.172194004058838
1653747860.3932369,67,7.444924831390381
1653747867.111372,71,7.428634166717529
1653747877.4601042,77,7.212935447692871
1653747886.1874917,82,7.31425666809082
1653747899.371781,89,7.604936122894287
1653747917.6093812,99,7.932223320007324
1653747924.5597627,103,8.203167915344238
1653747932.3855443,107,8.461702346801758
1653747957.0609472,121,8.897479057312012
1653747964.1041195,125,8.98906421661377
1653747966.2511446,126,9.072127342224121
1653747969.5056329,128,9.177681922912598
1653747972.8151608,130,9.227509498596191
1653747982.9102387,136,9.536274909973145
1653747997.274403,144,10.13805103302002
1653748001.7925005,147,10.286205291748047
1653748019.7291343,157,10.584763526916504
1653748025.3573523,160,10.627952575683594
1653748028.887419,162,10.73377513885498
1653748032.2263918,164,10.709794044494629
1653748046.3484614,172,11.080639839172363
1653748055.601939,177,11.435385704040527
1653748079.7228317,191,11.608332633972168
1653748099.9504879,203,11.492198944091797
1653748103.4806428,205,11.447603225708008
1653748118.0230553,213,11.40863037109375
1653748145.384832,229,11.72105598449707
1653748172.6125393,244,11.266182899475098
1653748174.6977541,245,11.315093040466309
1653748196.9344313,258,11.162095069885254
1653748199.0104227,259,11.065445899963379
1653748219.1660328,271,10.83738899230957
1653748224.6749985,274,10.841592788696289
1653748238.0434713,282,11.049392700195312
1653748243.4945717,285,11.124662399291992
1653748252.2205825,290,11.01800537109375
1653748260.0855925,295,10.914912223815918
1653748282.6839876,308,10.787980079650879
1653748297.4038124,316,10.909578323364258
1653748300.9309824,318,10.84977912902832
1653748303.0432975,319,10.83592700958252
1653748307.5016048,322,11.000727653503418
1653748348.167861,345,11.035184860229492
1653748349.3888123,346,11.064321517944336
1653748370.5876386,358,11.077116966247559
1653748380.8078015,364,11.273496627807617
1653748382.9436662,365,11.251808166503906
1653748384.2238245,366,11.22375202178955
1653748405.9843457,378,11.32807731628418
1653748419.8665864,386,11.283288955688477
1653748427.2654245,390,11.25859260559082
1653748431.056971,392,11.329429626464844
1653748441.1246607,397,11.52926254272461
1653748450.8615012,402,11.47436809539795
1653748454.3366458,404,11.537774085998535
1653748473.5366657,415,11.540173530578613
1653748483.7399645,421,11.69005012512207
1653748485.8765383,422,11.68519115447998
1653748509.449629,436,11.983990669250488
1653748511.5106077,437,11.996024131774902
1653748514.8347504,439,12.027548789978027
1653748526.9471872,446,12.016622543334961
1653748552.8906596,461,12.292303085327148
1653748559.9410133,465,12.239839553833008
1653748565.603824,468,12.29928970336914
1653748568.885038,470,12.30495548248291
1653748575.8715377,474,12.266576766967773
1653748577.9413638,475,12.166343688964844
1653748587.279553,480,12.118790626525879
1653748588.5138052,481,12.1432523727417
1653748598.513946,487,12.217567443847656
1653748639.1551435,510,12.67275619506836
1653748642.5711994,512,12.662921905517578
1653748645.1524823,513,12.612783432006836
1653748646.6391995,514,12.608054161071777
1653748652.3584716,517,12.593225479125977
1653748655.7917953,519,12.525642395019531
1653748680.7456899,533,12.58690357208252
1653748682.015287,534,12.52868366241455
1653748685.708031,536,12.449357032775879
1653748689.5012066,538,12.40365982055664
1653748693.0175242,540,12.387303352355957
1653748701.0514696,544,12.396575927734375
1653748704.6881454,546,12.386833190917969
1653748715.436128,552,12.328977584838867
1653748722.476236,556,12.306876182556152
1653748732.7316124,562,12.384774208068848
1653748736.100558,564,12.386068344116211
1653748743.771758,568,12.32784366607666
1653748770.8545182,584,11.98220157623291
1653748781.85982,590,11.977710723876953
1653748788.7344627,594,11.892277717590332
1653748792.303879,596,11.874987602233887
1653748822.502597,613,11.81910228729248
1653748824.633809,614,11.825559616088867
1653748838.7751505,622,11.48520565032959
1653748841.0374165,623,11.447731971740723
1653748849.2214837,628,11.362385749816895
1653748851.313747,629,11.376120567321777
1653748865.2016766,637,11.521927833557129
1653748876.1171696,643,11.479264259338379
1653748877.372988,644,11.435713768005371
1653748886.2599273,649,11.392934799194336
1653748903.4711757,658,11.397884368896484
1653748920.846987,667,11.148487091064453
1653748934.5488622,675,11.40450668334961
1653748936.6764448,676,11.407829284667969
1653748963.9566143,692,11.454939842224121
1653748968.3496964,694,11.424761772155762
1653749016.4184494,721,11.017444610595703
1653749019.8583863,723,11.057035446166992
1653749024.3656769,725,11.087502479553223
1653749029.3857272,728,11.086179733276367
1653749035.8842175,731,11.062376022338867
1653749037.2595103,732,11.015439987182617
1653749059.5309343,744,11.11026668548584
1653749095.7595387,764,11.240681648254395
1653749114.9723096,775,11.193575859069824
1653749116.2257688,776,11.202242851257324
1653749127.258854,782,11.204244613647461
1653749137.5330381,788,11.138297080993652
1653749165.820817,804,11.47092056274414
1653749167.0642798,805,11.509417533874512
1653749172.0208378,807,11.633193016052246
1653749195.3811154,819,11.58123779296875
1653749218.7532604,832,11.374159812927246
1653749233.2668116,840,11.347050666809082
1653749239.2679186,843,11.313051223754883
1653749264.5048995,857,11.20078182220459
1653749272.7210536,862,11.166221618652344
1653749280.5024438,866,11.12135124206543
1653749288.6421237,871,11.06009292602539
1653749315.984144,886,11.12246322631836
1653749335.3328104,897,11.139077186584473
1653749342.245162,901,11.214228630065918
1653749393.5208232,930,11.375988006591797
1653749396.9583879,932,11.351112365722656
1653749414.1738653,942,11.458340644836426
1653749426.6774747,949,11.578291893005371
1653749451.6736557,963,11.570205688476562
1653749479.2435482,979,11.754819869995117
1653749484.836726,982,11.780499458312988
1653749507.0045388,994,11.82535171508789
1653749515.1771038,999,11.9317626953125
1653749520.7187269,1002,11.830883979797363
1653749524.1425426,1004,11.834637641906738
1653749544.088694,1015,11.621516227722168
1653749557.0509152,1022,11.819344520568848
1653749563.9780183,1026,11.893488883972168
1653749567.503968,1028,11.849605560302734
1653749583.5108864,1037,11.888318061828613
1653749618.006822,1056,11.929088592529297
1653749644.4635215,1070,12.131442070007324
1653749646.921025,1071,12.124177932739258
1653749650.585244,1073,12.088537216186523
1653749658.1766808,1077,12.174860000610352
1653749674.3084257,1086,12.03673267364502
1653749696.303068,1098,11.947737693786621
1653749703.321453,1102,12.075772285461426
1653749706.8703063,1104,12.060355186462402
1653749711.6074245,1107,12.186513900756836
1653749715.95165,1109,12.23878002166748
1653749719.47074,1111,12.327690124511719
1653749737.2819781,1121,12.276739120483398
1653749744.142577,1125,11.952434539794922
1653749757.2851639,1132,11.995171546936035
1653749760.8039312,1134,11.99411392211914
1653749769.797518,1139,11.878209114074707
1653749782.3994882,1146,11.660545349121094
1653749791.6924787,1151,11.499510765075684
1653749792.901163,1152,11.40274429321289
1653749815.075437,1164,11.201700210571289
1653749832.768187,1174,11.169107437133789
1653749836.2727947,1176,11.136459350585938
1653749838.6015074,1177,11.097521781921387
1653749851.4174852,1184,11.073369026184082
1653749859.608192,1189,10.934171676635742
1653749866.721655,1193,10.892400741577148
1653749868.9977188,1194,10.738669395446777
1653749890.6922245,1206,10.614986419677734
1653749904.1315925,1214,10.248477935791016
1653749911.1158946,1218,10.373311042785645
1653749924.1469624,1225,10.648448944091797
1653749957.927154,1244,10.07778549194336
1653749961.3404267,1246,10.113365173339844
1653749970.5578995,1251,10.11735725402832
1653749972.8475168,1252,10.15422534942627
1653749976.2745216,1254,10.045933723449707
1653749981.0266678,1257,9.975790023803711
1653749988.9745433,1261,9.932780265808105
1653749999.4462223,1267,9.963266372680664
1653750006.3520157,1271,9.93138599395752
1653750015.6425939,1276,9.858595848083496
1653750025.7226603,1282,9.949131965637207
1653750031.2771666,1285,10.114721298217773
1653750040.4426928,1290,10.291034698486328
1653750054.7648401,1298,10.306976318359375
1653750061.5094023,1302,10.3195219039917
1653750068.4915369,1306,10.361483573913574
1653750084.5924838,1315,10.567834854125977
1653750097.2640228,1322,10.532526969909668
1653750102.8856292,1325,10.557236671447754
1653750104.162851,1326,10.606084823608398
1653750119.9037929,1335,10.721929550170898
1653750137.5068586,1345,11.179622650146484
1653750163.064813,1360,11.44355583190918
1653750169.7978194,1364,11.359752655029297
