time,Step,Reward
1653314407.803449,69004,22.450578689575195
1653314409.1030948,69103,22.45415687561035
1653314411.6789293,69301,22.520299911499023
1653314415.5523453,69598,22.457406997680664
1653314419.5738077,69895,22.56127166748047
1653314426.128904,70390,22.5605525970459
1653314432.8126018,70885,22.62745475769043
1653314435.432485,71083,22.73169708251953
1653314439.4003549,71380,22.763708114624023
1653314440.7257152,71479,22.77733612060547
1653314443.318569,71677,22.79259490966797
1653314446.0252988,71875,22.985021591186523
1653314447.3758857,71974,23.050443649291992
1653314449.9778886,72172,23.146577835083008
1653314451.319833,72271,23.152978897094727
1653314453.936096,72469,23.177993774414062
1653314455.2622578,72568,23.25353240966797
1653314456.577834,72667,23.205406188964844
1653314463.1725,73162,23.18654441833496
1653314468.4580626,73558,23.20846176147461
1653314471.1235094,73756,23.314401626586914
1653314487.1861377,74944,23.420339584350586
1653314489.9061584,75142,23.442333221435547
1653314497.9617891,75736,23.276874542236328
1653314499.2996647,75835,23.286550521850586
1653314503.2742314,76132,23.305374145507812
1653314504.5804017,76231,23.38053321838379
1653314508.5860844,76528,23.352933883666992
1653314512.5364525,76825,23.35171127319336
1653314513.8564496,76924,23.404375076293945
1653314516.5095606,77122,23.414548873901367
1653314517.854175,77221,23.40912628173828
1653314519.2183924,77320,23.430564880371094
1653314520.568641,77419,23.546499252319336
1653314521.9051507,77518,23.645708084106445
1653314529.9247136,78112,23.64399528503418
1653314533.8907523,78409,23.675579071044922
1653314551.050459,79696,23.72697639465332
1653314552.3735347,79795,23.697059631347656
1653314553.670221,79894,23.752952575683594
1653314554.9904552,79993,23.759326934814453
1653314559.0270784,80290,23.801101684570312
1653314569.610643,81082,23.73444938659668
1653314570.9779005,81181,23.73546028137207
1653314581.7216456,81973,23.801258087158203
1653314583.0690405,82072,23.805553436279297
1653314588.4197314,82468,23.726041793823242
1653314589.7308257,82567,23.80442237854004
1653314592.4120355,82765,23.933609008789062
1653314593.7719078,82864,23.90724754333496
1653314597.7368622,83161,23.962127685546875
1653314599.0654335,83260,23.985836029052734
1653314603.1255853,83557,23.954118728637695
1653314605.7785738,83755,23.940048217773438
1653314612.4962926,84250,23.978063583374023
1653314613.871716,84349,23.977075576782227
1653314621.8259923,84943,24.0137996673584
1653314625.8530817,85240,24.08478355407715
1653314628.527314,85438,24.136877059936523
1653314632.6028304,85735,24.095190048217773
1653314633.9274523,85834,24.088321685791016
1653314639.2378485,86230,23.942777633666992
1653314640.592888,86329,24.027973175048828
1653314658.0952952,87616,24.26054573059082
1653314660.7802904,87814,24.267414093017578
1653314666.0758188,88210,24.29520606994629
1653314668.6993284,88408,24.34556770324707
1653314672.653985,88705,24.41164207458496
1653314675.322864,88903,24.470325469970703
1653314676.651787,89002,24.453678131103516
1653314680.5382962,89299,24.630165100097656
1653314681.8855715,89398,24.59333610534668
1653314688.4943254,89893,24.6328125
1653314689.8235593,89992,24.62990951538086
1653314692.4792826,90190,24.682279586791992
1653314693.8109717,90289,24.66577911376953
1653314697.7706919,90586,24.71305274963379
1653314703.161707,90982,24.772783279418945
1653314704.5006502,91081,24.789087295532227
1653314707.1446445,91279,24.868980407714844
1653314716.4601588,91972,24.769886016845703
1653314719.0738053,92170,24.819957733154297
1653314720.3954597,92269,24.905807495117188
1653314721.7442777,92368,24.879236221313477
1653314731.0527031,93061,24.807567596435547
1653314735.0346198,93358,24.84078598022461
1653314739.0820253,93655,24.899608612060547
1653314744.443228,94051,24.94042205810547
1653314748.4248202,94348,24.962594985961914
1653314752.4431088,94645,25.049680709838867
1653314759.1067278,95140,25.141141891479492
1653314763.072083,95437,25.277250289916992
1653314765.7317939,95635,25.32784080505371
1653314768.411201,95833,25.376113891601562
1653314769.7537682,95932,25.414228439331055
1653314783.1205704,96922,25.353464126586914
1653314784.4435906,97021,25.390092849731445
1653314788.521739,97318,25.367048263549805
1653314793.962144,97714,25.436742782592773
1653314799.4453068,98110,25.48345184326172
1653314802.1263256,98308,25.463350296020508
1653314804.7828403,98506,25.46139907836914
1653314807.4575882,98704,25.466442108154297
1653314810.0588307,98902,25.495521545410156
1653314811.3403647,99001,25.488847732543945
1653314815.1970255,99298,25.49856185913086
1653314816.5345414,99397,25.508922576904297
1653314817.8928432,99496,25.535812377929688
1653314820.5924141,99694,25.5507755279541
1653314827.1899023,100189,25.580808639526367
1653314829.842009,100387,25.572208404541016
1653314832.491724,100585,25.527490615844727
1653314841.8755212,101278,25.66977310180664
1653314847.2640996,101674,25.827774047851562
1653314849.9907832,101872,25.824665069580078
1653314859.4130769,102565,25.917518615722656
1653314860.781102,102664,25.875314712524414
1653314862.1331804,102763,25.90737533569336
1653314863.4653327,102862,25.904211044311523
1653314864.8612168,102961,25.933053970336914
1653314870.1688666,103357,25.984390258789062
1653314874.1302216,103654,25.913888931274414
1653314887.3521998,104644,25.9953670501709
1653314889.9783812,104842,26.0395450592041
1653314892.6691182,105040,26.0318603515625
1653314895.2741592,105238,25.95738983154297
1653314899.2021525,105535,25.890390396118164
1653314901.8421133,105733,25.890605926513672
1653314904.5210543,105931,25.904117584228516
1653314905.8445983,106030,25.91292381286621
1653314907.1968222,106129,25.952058792114258
1653314908.516597,106228,25.953922271728516
1653314909.8129184,106327,25.94048500061035
1653314911.1001678,106426,25.94001579284668
1653314915.0056875,106723,25.97683334350586
1653314918.9558427,107020,25.975975036621094
